time,Vv,Vvgate,IM1
9.680641850521275e-06,4.890902e-02,8.978766e+00,4.814645e-01
9.680821819723143e-06,4.888995e-02,8.976443e+00,4.814663e-01
9.681011638709193e-06,4.887835e-02,8.974449e+00,4.814688e-01
9.681284827521910e-06,4.887216e-02,8.972140e+00,4.814731e-01
9.681576812230891e-06,4.887390e-02,8.970126e+00,4.814786e-01
9.682064507801451e-06,4.888567e-02,8.967259e+00,4.814887e-01
9.682557602496734e-06,4.890115e-02,8.964595e+00,4.814994e-01
9.683543791887302e-06,4.893285e-02,8.959401e+00,4.815213e-01
9.684543791887643e-06,4.895840e-02,8.953732e+00,4.815439e-01
9.685543791887984e-06,4.894688e-02,8.944965e+00,4.815687e-01
9.686543791888325e-06,4.885338e-02,8.928739e+00,4.815954e-01
9.687455635134200e-06,4.870168e-02,8.906346e+00,4.816173e-01
9.688363864603262e-06,4.854053e-02,8.879217e+00,4.816364e-01
9.689363864603603e-06,4.839120e-02,8.846367e+00,4.816570e-01
9.690363864603944e-06,4.827648e-02,8.811206e+00,4.816775e-01
9.691363864604285e-06,4.819693e-02,8.774123e+00,4.816980e-01
9.692363864604626e-06,4.815049e-02,8.735450e+00,4.817187e-01
9.693363864604967e-06,4.813424e-02,8.695428e+00,4.817396e-01
9.694363864605308e-06,4.814512e-02,8.654245e+00,4.817605e-01
9.695363864605649e-06,4.818023e-02,8.612047e+00,4.817816e-01
9.696363864605990e-06,4.823697e-02,8.568956e+00,4.818028e-01
9.697363864606331e-06,4.831308e-02,8.525073e+00,4.818241e-01
9.698363864606672e-06,4.840666e-02,8.480486e+00,4.818454e-01
9.699363864607013e-06,4.851612e-02,8.435273e+00,4.818668e-01
9.700363864607355e-06,4.864014e-02,8.389504e+00,4.818883e-01
9.701363864607696e-06,4.877762e-02,8.343243e+00,4.819098e-01
9.702363864608037e-06,4.892767e-02,8.296545e+00,4.819314e-01
9.703363864608378e-06,4.908955e-02,8.249463e+00,4.819529e-01
9.704363864608719e-06,4.926267e-02,8.202045e+00,4.819745e-01
9.705363864609060e-06,4.944653e-02,8.154333e+00,4.819961e-01
9.706363864609401e-06,4.964073e-02,8.106369e+00,4.820178e-01
9.707363864609742e-06,4.984497e-02,8.058188e+00,4.820394e-01
9.708363864610083e-06,5.005898e-02,8.009826e+00,4.820611e-01
9.709363864610424e-06,5.028260e-02,7.961312e+00,4.820827e-01
9.710363864610765e-06,5.051566e-02,7.912677e+00,4.821044e-01
9.711363864611106e-06,5.075809e-02,7.863946e+00,4.821260e-01
9.712363864611447e-06,5.100983e-02,7.815146e+00,4.821477e-01
9.713363864611788e-06,5.127085e-02,7.766300e+00,4.821693e-01
9.714363864612129e-06,5.154117e-02,7.717429e+00,4.821910e-01
9.715363864612470e-06,5.182083e-02,7.668553e+00,4.822127e-01
9.716363864612811e-06,5.210990e-02,7.619692e+00,4.822343e-01
9.717363864613152e-06,5.240847e-02,7.570863e+00,4.822559e-01
9.718363864613493e-06,5.271665e-02,7.522082e+00,4.822776e-01
9.719363864613834e-06,5.303458e-02,7.473367e+00,4.822992e-01
9.720363864614175e-06,5.336242e-02,7.424730e+00,4.823208e-01
9.721363864614516e-06,5.370035e-02,7.376186e+00,4.823424e-01
9.722363864614857e-06,5.404857e-02,7.327748e+00,4.823640e-01
9.723363864615198e-06,5.440730e-02,7.279428e+00,4.823856e-01
9.724363864615539e-06,5.477678e-02,7.231237e+00,4.824072e-01
9.725363864615880e-06,5.515726e-02,7.183187e+00,4.824287e-01
9.726363864616221e-06,5.554904e-02,7.135286e+00,4.824503e-01
9.727363864616562e-06,5.595240e-02,7.087546e+00,4.824718e-01
9.728363864616903e-06,5.636767e-02,7.039976e+00,4.824933e-01
9.729363864617244e-06,5.679520e-02,6.992583e+00,4.825148e-01
9.731363864617926e-06,5.768850e-02,6.898365e+00,4.825577e-01
9.733363864618608e-06,5.863550e-02,6.804950e+00,4.826006e-01
9.735363864619290e-06,5.963983e-02,6.712396e+00,4.826433e-01
9.737363864619972e-06,6.070551e-02,6.620749e+00,4.826860e-01
9.739363864620654e-06,6.183710e-02,6.530054e+00,4.827285e-01
9.740363864620995e-06,6.242918e-02,6.485076e+00,4.827498e-01
9.741363864621336e-06,6.303969e-02,6.440351e+00,4.827709e-01
9.742363864621677e-06,6.366937e-02,6.395884e+00,4.827921e-01
9.743363864622018e-06,6.431898e-02,6.351677e+00,4.828132e-01
9.744363864622359e-06,6.498936e-02,6.307737e+00,4.828343e-01
9.745363864622700e-06,6.568138e-02,6.264066e+00,4.828553e-01
9.746363864623041e-06,6.639595e-02,6.220668e+00,4.828763e-01
9.747363864623382e-06,6.713408e-02,6.177547e+00,4.828972e-01
9.748363864623723e-06,6.789680e-02,6.134706e+00,4.829181e-01
9.749363864624064e-06,6.868522e-02,6.092148e+00,4.829389e-01
9.750363864624405e-06,6.950051e-02,6.049877e+00,4.829597e-01
9.751363864624746e-06,7.034396e-02,6.007896e+00,4.829804e-01
9.752363864625087e-06,7.121687e-02,5.966208e+00,4.830011e-01
9.753363864625428e-06,7.212070e-02,5.924816e+00,4.830216e-01
9.754363864625769e-06,7.305695e-02,5.883722e+00,4.830422e-01
9.755363864626110e-06,7.402726e-02,5.842931e+00,4.830626e-01
9.756363864626451e-06,7.503336e-02,5.802444e+00,4.830829e-01
9.757363864626792e-06,7.607712e-02,5.762265e+00,4.831032e-01
9.758363864627133e-06,7.716052e-02,5.722397e+00,4.831233e-01
9.759363864627474e-06,7.828571e-02,5.682844e+00,4.831434e-01
9.760363864627815e-06,7.945497e-02,5.643607e+00,4.831633e-01
9.761363864628156e-06,8.067073e-02,5.604691e+00,4.831832e-01
9.762363864628497e-06,8.193558e-02,5.566095e+00,4.832029e-01
9.763363864628838e-06,8.325232e-02,5.527822e+00,4.832225e-01
9.764363864629179e-06,8.462401e-02,5.489872e+00,4.832419e-01
9.765363864629520e-06,8.605396e-02,5.452248e+00,4.832612e-01
9.766363864629861e-06,8.754577e-02,5.414949e+00,4.832802e-01
9.767363864630202e-06,8.910336e-02,5.377981e+00,4.832991e-01
9.768363864630543e-06,9.073097e-02,5.341342e+00,4.833179e-01
9.769363864630884e-06,9.243321e-02,5.305037e+00,4.833364e-01
9.770363864631225e-06,9.421514e-02,5.269069e+00,4.833546e-01
9.771363864631566e-06,9.608226e-02,5.233438e+00,4.833726e-01
9.772363864631907e-06,9.804057e-02,5.198149e+00,4.833903e-01
9.774363864632589e-06,1.022578e-01,5.128613e+00,4.834247e-01
9.776363864633271e-06,1.069276e-01,5.060493e+00,4.834577e-01
9.778363864633953e-06,1.121238e-01,4.993835e+00,4.834887e-01
9.780363864634635e-06,1.179364e-01,4.928695e+00,4.835176e-01
9.781363864634976e-06,1.211077e-01,4.896715e+00,4.835310e-01
9.782363864635317e-06,1.244767e-01,4.865144e+00,4.835436e-01
9.783363864635658e-06,1.280616e-01,4.833992e+00,4.835554e-01
9.784363864635999e-06,1.318828e-01,4.803275e+00,4.835662e-01
9.785363864636340e-06,1.359630e-01,4.773007e+00,4.835759e-01
9.786363864636681e-06,1.403281e-01,4.743207e+00,4.835844e-01
9.787363864637022e-06,1.450070e-01,4.713897e+00,4.835915e-01
9.788363864637363e-06,1.500325e-01,4.685098e+00,4.835971e-01
9.789363864637704e-06,1.554418e-01,4.656837e+00,4.836009e-01
9.790363864638045e-06,1.612771e-01,4.629148e+00,4.836026e-01
9.791363864638386e-06,1.675866e-01,4.602062e+00,4.836020e-01
9.792363864638727e-06,1.744249e-01,4.575623e+00,4.835989e-01
9.793363864639068e-06,1.818549e-01,4.549875e+00,4.835927e-01
9.794363864639409e-06,1.899481e-01,4.524874e+00,4.835830e-01
9.795363864639750e-06,1.987868e-01,4.500681e+00,4.835694e-01
9.796363864640091e-06,2.084650e-01,4.477366e+00,4.835513e-01
9.797363864640432e-06,2.190909e-01,4.455013e+00,4.835280e-01
9.798363864640773e-06,2.307881e-01,4.433715e+00,4.834987e-01
9.799363864641114e-06,2.436985e-01,4.413581e+00,4.834626e-01
9.800363864641455e-06,2.579837e-01,4.394733e+00,4.834186e-01
9.801363864641796e-06,2.738279e-01,4.377314e+00,4.833658e-01
9.802363864642137e-06,2.914388e-01,4.361483e+00,4.833029e-01
9.803363864642478e-06,3.110496e-01,4.347420e+00,4.832288e-01
9.804363864642819e-06,3.329181e-01,4.335322e+00,4.831423e-01
9.805363864643160e-06,3.573248e-01,4.325405e+00,4.830424e-01
9.806363864643501e-06,3.845674e-01,4.317898e+00,4.829282e-01
9.807363864643842e-06,4.149497e-01,4.313034e+00,4.827998e-01
9.808363864644183e-06,4.484259e-01,4.310751e+00,4.826881e-01
9.809363864644524e-06,4.840465e-01,4.310254e+00,4.826429e-01
9.810363864644865e-06,5.204325e-01,4.310420e+00,4.826535e-01
9.812363864645547e-06,5.931665e-01,4.310891e+00,4.826937e-01
9.813363864645888e-06,6.294309e-01,4.311133e+00,4.827132e-01
9.814363864646229e-06,6.656263e-01,4.311379e+00,4.827325e-01
9.815363864646570e-06,7.017516e-01,4.311625e+00,4.827517e-01
9.816363864646911e-06,7.378059e-01,4.311867e+00,4.827707e-01
9.817363864647252e-06,7.737895e-01,4.312105e+00,4.827896e-01
9.818363864647593e-06,8.097032e-01,4.312336e+00,4.828082e-01
9.819363864647934e-06,8.455483e-01,4.312561e+00,4.828267e-01
9.820363864648275e-06,8.813263e-01,4.312778e+00,4.828448e-01
9.821363864648616e-06,9.170390e-01,4.312987e+00,4.828628e-01
9.822363864648957e-06,9.526883e-01,4.313188e+00,4.828804e-01
9.823363864649298e-06,9.882762e-01,4.313380e+00,4.828978e-01
9.824363864649639e-06,1.023805e+00,4.313564e+00,4.829150e-01
9.825363864649980e-06,1.059276e+00,4.313739e+00,4.829319e-01
9.826363864650321e-06,1.094692e+00,4.313906e+00,4.829486e-01
9.827363864650662e-06,1.130055e+00,4.314065e+00,4.829649e-01
9.828363864651003e-06,1.165367e+00,4.314215e+00,4.829810e-01
9.830363864651685e-06,1.235848e+00,4.314492e+00,4.830124e-01
9.832363864652367e-06,1.306151e+00,4.314738e+00,4.830428e-01
9.834363864653049e-06,1.376292e+00,4.314955e+00,4.830721e-01
9.837363864654072e-06,1.481233e+00,4.315230e+00,4.831142e-01
9.840363864655095e-06,1.585897e+00,4.315450e+00,4.831539e-01
9.843363864656118e-06,1.690328e+00,4.315621e+00,4.831914e-01
9.846363864657141e-06,1.794571e+00,4.315748e+00,4.832266e-01
9.849363864658164e-06,1.898670e+00,4.315836e+00,4.832596e-01
9.852363864659187e-06,2.002665e+00,4.315889e+00,4.832903e-01
9.855363864660210e-06,2.106596e+00,4.315913e+00,4.833187e-01
9.857363864660892e-06,2.175869e+00,4.315913e+00,4.833364e-01
9.859363864661574e-06,2.245145e+00,4.315903e+00,4.833531e-01
9.861363864662256e-06,2.314438e+00,4.315882e+00,4.833686e-01
9.863363864662938e-06,2.383762e+00,4.315852e+00,4.833831e-01
9.865363864663620e-06,2.453132e+00,4.315813e+00,4.833964e-01
9.867363864664302e-06,2.522565e+00,4.315765e+00,4.834085e-01
9.869363864664984e-06,2.592078e+00,4.315711e+00,4.834193e-01
9.871363864665667e-06,2.661692e+00,4.315648e+00,4.834289e-01
9.873363864666349e-06,2.731429e+00,4.315578e+00,4.834371e-01
9.875363864667031e-06,2.801313e+00,4.315503e+00,4.834437e-01
9.877363864667713e-06,2.871372e+00,4.315420e+00,4.834488e-01
9.879363864668395e-06,2.941639e+00,4.315331e+00,4.834522e-01
9.881363864669077e-06,3.012149e+00,4.315235e+00,4.834537e-01
9.883363864669759e-06,3.082942e+00,4.315133e+00,4.834532e-01
9.885363864670441e-06,3.154064e+00,4.315024e+00,4.834505e-01
9.888363864671464e-06,3.261485e+00,4.314848e+00,4.834418e-01
9.891363864672487e-06,3.369981e+00,4.314656e+00,4.834266e-01
9.893221007530263e-06,3.437538e+00,4.314530e+00,4.834147e-01
9.895078150388039e-06,3.505926e+00,4.314395e+00,4.833983e-01
9.896935293245816e-06,3.575145e+00,4.314250e+00,4.833776e-01
9.898792436103591e-06,3.645194e+00,4.314096e+00,4.833524e-01
9.900649578961367e-06,3.716074e+00,4.313933e+00,4.833229e-01
9.902506721819143e-06,3.787785e+00,4.313760e+00,4.832889e-01
9.904363864676920e-06,3.860327e+00,4.313578e+00,4.832505e-01
9.905363864677261e-06,3.900069e+00,4.313473e+00,4.832264e-01
9.907649578963754e-06,3.991180e+00,4.313226e+00,4.831686e-01
9.909935293250249e-06,4.085996e+00,4.312946e+00,4.830932e-01
9.912221007536742e-06,4.184517e+00,4.312635e+00,4.830001e-01
9.914506721823235e-06,4.286743e+00,4.312291e+00,4.828894e-01
9.916792436109729e-06,4.392674e+00,4.311914e+00,4.827610e-01
9.919078150396224e-06,4.502309e+00,4.311505e+00,4.826149e-01
9.921363864682717e-06,4.615649e+00,4.311064e+00,4.824512e-01
9.923363864683399e-06,4.720791e+00,4.310639e+00,4.822842e-01
9.925363864684081e-06,4.830781e+00,4.310185e+00,4.820995e-01
9.927363864684763e-06,4.945977e+00,4.309705e+00,4.818975e-01
9.929363864685445e-06,5.066670e+00,4.309202e+00,4.816797e-01
9.931221007543221e-06,5.184009e+00,4.308712e+00,4.814623e-01
9.933078150400998e-06,5.306248e+00,4.308217e+00,4.812367e-01
9.934935293258774e-06,5.433386e+00,4.307716e+00,4.810029e-01
9.936792436116549e-06,5.565424e+00,4.307211e+00,4.807609e-01
9.938649578974325e-06,5.702361e+00,4.306700e+00,4.805107e-01
9.940506721832102e-06,5.844198e+00,4.306185e+00,4.802522e-01
9.942363864689878e-06,5.990935e+00,4.305664e+00,4.799855e-01
9.944649578976371e-06,6.178197e+00,4.305036e+00,4.796589e-01
9.946935293262866e-06,6.370690e+00,4.304404e+00,4.793109e-01
9.949221007549359e-06,6.568413e+00,4.303769e+00,4.789417e-01
9.951506721835853e-06,6.771367e+00,4.303130e+00,4.785511e-01
9.953792436122346e-06,6.979550e+00,4.302487e+00,4.781393e-01
9.956078150408841e-06,7.192964e+00,4.301841e+00,4.777062e-01
9.958363864695334e-06,7.411608e+00,4.301191e+00,4.772518e-01
9.959792436124392e-06,7.549847e+00,4.300779e+00,4.769499e-01
9.961221007553451e-06,7.689367e+00,4.300354e+00,4.766181e-01
9.962649578982509e-06,7.830169e+00,4.299917e+00,4.762562e-01
9.964078150411569e-06,7.972254e+00,4.299466e+00,4.758642e-01
9.965506721840627e-06,8.115621e+00,4.299004e+00,4.754422e-01
9.966935293269686e-06,8.260270e+00,4.298528e+00,4.749901e-01
9.968363864698744e-06,8.406200e+00,4.298040e+00,4.745080e-01
9.970363864699426e-06,8.612022e+00,4.297306e+00,4.737202e-01
9.972363864700108e-06,8.819737e+00,4.296507e+00,4.727881e-01
9.973363864700449e-06,8.924248e+00,4.296075e+00,4.722475e-01
9.974363864700790e-06,9.029144e+00,4.295605e+00,4.716185e-01
9.975363864701131e-06,9.134279e+00,4.295022e+00,4.706980e-01
9.976363864701472e-06,9.238761e+00,4.293835e+00,4.681494e-01
9.977363864701813e-06,9.339537e+00,4.290355e+00,4.593438e-01
9.978078475981686e-06,9.404452e+00,4.283744e+00,4.430021e-01
9.978744424024057e-06,9.454997e+00,4.271871e+00,4.159361e-01
9.979460781640512e-06,9.498336e+00,4.252786e+00,3.763737e-01
9.980308795858386e-06,9.538222e+00,4.223674e+00,3.222015e-01
9.981308795858727e-06,9.574648e+00,4.183314e+00,2.562143e-01
9.982308795859068e-06,9.603086e+00,4.138454e+00,1.939931e-01
9.983308795859409e-06,9.625576e+00,4.090292e+00,1.399409e-01
9.984308795859750e-06,9.643641e+00,4.039739e+00,9.663721e-02
9.985308795860091e-06,9.658268e+00,3.987422e+00,6.491783e-02
9.986308795860432e-06,9.670183e+00,3.933840e+00,4.395532e-02
9.987308795860773e-06,9.679968e+00,3.879439e+00,3.157907e-02
9.988308795861114e-06,9.688113e+00,3.824615e+00,2.502693e-02
9.989308795861455e-06,9.695015e+00,3.769694e+00,2.182247e-02
9.990308795861796e-06,9.700972e+00,3.714925e+00,2.026850e-02
9.991308795862137e-06,9.706198e+00,3.660480e+00,1.943512e-02
9.992308795862478e-06,9.710844e+00,3.606480e+00,1.889143e-02
9.993308795862819e-06,9.715019e+00,3.553013e+00,1.846257e-02
9.994308795863160e-06,9.718802e+00,3.500137e+00,1.808119e-02
9.995308795863501e-06,9.722257e+00,3.447891e+00,1.772399e-02
9.996308795863842e-06,9.725429e+00,3.396304e+00,1.738094e-02
9.997308795864183e-06,9.728356e+00,3.345399e+00,1.704901e-02
9.998308795864524e-06,9.731071e+00,3.295191e+00,1.672565e-02
9.999308795864865e-06,9.733596e+00,3.245691e+00,1.641048e-02
1.000030879586521e-05,9.735954e+00,3.196908e+00,1.610220e-02
1.000130879586555e-05,9.738165e+00,3.148847e+00,1.580088e-02
1.000230879586589e-05,9.740240e+00,3.101509e+00,1.550559e-02
1.000330879586623e-05,9.742194e+00,3.054897e+00,1.521651e-02
1.000430879586657e-05,9.744039e+00,3.009008e+00,1.493289e-02
1.000530879586691e-05,9.745783e+00,2.963842e+00,1.465497e-02
1.000630879586725e-05,9.747436e+00,2.919395e+00,1.438211e-02
1.000730879586759e-05,9.749003e+00,2.875664e+00,1.411455e-02
1.000930879586828e-05,9.751912e+00,2.790326e+00,1.359396e-02
1.001130879586896e-05,9.754555e+00,2.707784e+00,1.309214e-02
1.001330879586964e-05,9.756967e+00,2.627986e+00,1.260822e-02
1.001530879587032e-05,9.759177e+00,2.550873e+00,1.214143e-02
1.001730879587100e-05,9.761210e+00,2.476384e+00,1.169109e-02
1.001930879587169e-05,9.763087e+00,2.404455e+00,1.125659e-02
1.002130879587237e-05,9.764824e+00,2.335020e+00,1.083736e-02
1.002330879587305e-05,9.766435e+00,2.268013e+00,1.043285e-02
1.002530879587373e-05,9.767933e+00,2.203366e+00,1.004256e-02
1.002730879587441e-05,9.769329e+00,2.141011e+00,9.666005e-03
1.002930879587510e-05,9.770633e+00,2.080883e+00,9.302714e-03
1.003030879587544e-05,9.771253e+00,2.051632e+00,9.125883e-03
1.003130879587578e-05,9.771852e+00,2.022914e+00,8.952240e-03
1.003330879587646e-05,9.772994e+00,1.967039e+00,8.614153e-03
1.003530879587714e-05,9.774065e+00,1.913194e+00,8.288035e-03
1.003730879587782e-05,9.775070e+00,1.861315e+00,7.973486e-03
1.003930879587851e-05,9.776016e+00,1.811340e+00,7.670113e-03
1.004230879587953e-05,9.777332e+00,1.739814e+00,7.235180e-03
1.004530879588055e-05,9.778537e+00,1.672235e+00,6.823342e-03
1.004845165302448e-05,9.779670e+00,1.605939e+00,6.418167e-03
1.005159451016841e-05,9.780728e+00,1.543065e+00,6.032911e-03
1.005473736731234e-05,9.781709e+00,1.483613e+00,5.667575e-03
1.005788022445627e-05,9.782614e+00,1.427584e+00,5.322158e-03
1.006102308160020e-05,9.783443e+00,1.374976e+00,4.996661e-03
1.006416593874413e-05,9.784196e+00,1.325791e+00,4.691084e-03
1.006730879588805e-05,9.784872e+00,1.280028e+00,4.405426e-03
1.007202308160395e-05,9.785787e+00,1.216983e+00,4.009260e-03
1.007673736731984e-05,9.786625e+00,1.158654e+00,3.640912e-03
1.008145165303573e-05,9.787384e+00,1.105042e+00,3.300381e-03
1.008616593875163e-05,9.788066e+00,1.056147e+00,2.987668e-03
1.009088022446752e-05,9.788670e+00,1.011969e+00,2.702772e-03
1.009559451018341e-05,9.789197e+00,9.725075e-01,2.445694e-03
1.010030879589931e-05,9.789645e+00,9.377629e-01,2.216434e-03
1.010245165304289e-05,9.789842e+00,9.227351e-01,2.117051e-03
1.010459451018648e-05,9.790029e+00,9.083179e-01,2.021475e-03
1.010673736733007e-05,9.790208e+00,8.945112e-01,1.929706e-03
1.010888022447366e-05,9.790379e+00,8.813152e-01,1.841744e-03
1.011102308161725e-05,9.790541e+00,8.687297e-01,1.757589e-03
1.011316593876083e-05,9.790694e+00,8.567547e-01,1.677240e-03
1.011530879590442e-05,9.790838e+00,8.453904e-01,1.600699e-03
1.011773736733382e-05,9.790993e+00,8.331459e-01,1.518208e-03
1.012016593876322e-05,9.791141e+00,8.214562e-01,1.439651e-03
1.012259451019262e-05,9.791281e+00,8.103214e-01,1.365027e-03
1.012502308162202e-05,9.791414e+00,7.997415e-01,1.294337e-03
1.012745165305142e-05,9.791539e+00,7.897164e-01,1.227580e-03
1.012988022448082e-05,9.791657e+00,7.802461e-01,1.164757e-03
1.013230879591022e-05,9.791767e+00,7.713307e-01,1.105868e-03
1.013630879591158e-05,9.791933e+00,7.577180e-01,1.016994e-03
1.014030879591295e-05,9.792087e+00,7.449940e-01,9.346922e-04
1.014430879591431e-05,9.792228e+00,7.331586e-01,8.589614e-04
1.014830879591568e-05,9.792358e+00,7.222118e-01,7.898019e-04
1.015230879591704e-05,9.792474e+00,7.121536e-01,7.272136e-04
1.015630879591840e-05,9.792579e+00,7.029841e-01,6.711966e-04
1.016030879591977e-05,9.792671e+00,6.947032e-01,6.217509e-04
1.016188022449173e-05,9.792706e+00,6.915542e-01,6.030668e-04
1.016345165306370e-05,9.792739e+00,6.884908e-01,5.849997e-04
1.016502308163566e-05,9.792771e+00,6.855131e-01,5.675496e-04
1.016659451020762e-05,9.792802e+00,6.826210e-01,5.507165e-04
1.016816593877959e-05,9.792832e+00,6.798147e-01,5.345004e-04
1.016973736735155e-05,9.792860e+00,6.770940e-01,5.189013e-04
1.017130879592352e-05,9.792888e+00,6.744590e-01,5.039193e-04
1.017230879592386e-05,9.792904e+00,6.728166e-01,4.946270e-04
1.017659451021103e-05,9.792970e+00,6.662052e-01,4.578895e-04
1.018088022449821e-05,9.793030e+00,6.599892e-01,4.238525e-04
1.018516593878539e-05,9.793085e+00,6.541684e-01,3.925160e-04
1.018945165307256e-05,9.793133e+00,6.487431e-01,3.638800e-04
1.019373736735974e-05,9.793176e+00,6.437131e-01,3.379446e-04
1.019802308164691e-05,9.793213e+00,6.390784e-01,3.147096e-04
1.020230879593409e-05,9.793244e+00,6.348391e-01,2.941752e-04
1.020716593879289e-05,9.793275e+00,6.303408e-01,2.728266e-04
1.021202308165169e-05,9.793303e+00,6.261022e-01,2.530817e-04
1.021688022451049e-05,9.793326e+00,6.221232e-01,2.349405e-04
1.022173736736929e-05,9.793346e+00,6.184039e-01,2.184030e-04
1.022659451022809e-05,9.793363e+00,6.149442e-01,2.034693e-04
1.023145165308688e-05,9.793376e+00,6.117441e-01,1.901392e-04
1.023630879594568e-05,9.793385e+00,6.088037e-01,1.784129e-04
1.024188022451901e-05,9.793392e+00,6.056331e-01,1.660750e-04
1.024745165309234e-05,9.793397e+00,6.026352e-01,1.546724e-04
1.025302308166567e-05,9.793400e+00,5.998098e-01,1.442051e-04
1.025859451023900e-05,9.793401e+00,5.971570e-01,1.346730e-04
1.026416593881233e-05,9.793400e+00,5.946768e-01,1.260762e-04
1.026973736738565e-05,9.793396e+00,5.923691e-01,1.184147e-04
1.027530879595898e-05,9.793390e+00,5.902341e-01,1.116884e-04
1.028202308167556e-05,9.793382e+00,5.878079e-01,1.042710e-04
1.028873736739213e-05,9.793372e+00,5.855069e-01,9.742730e-05
1.029545165310871e-05,9.793361e+00,5.833309e-01,9.115746e-05
1.030216593882528e-05,9.793349e+00,5.812801e-01,8.546144e-05
1.030888022454186e-05,9.793335e+00,5.793544e-01,8.033923e-05
1.031559451025843e-05,9.793320e+00,5.775539e-01,7.579084e-05
1.032230879597501e-05,9.793303e+00,5.758784e-01,7.181627e-05
1.033073736740646e-05,9.793282e+00,5.738885e-01,6.725710e-05
1.033916593883790e-05,9.793260e+00,5.719953e-01,6.305621e-05
