time	V(N001,Vo)	I(D1)	I(L1)
8.482235222000001e-04	5.849810e+00	-1.379761e-07	4.547314e-01
8.482238222000001e-04	5.849807e+00	-1.379522e-07	4.547389e-01
8.482240011608708e-04	5.787597e+00	2.016869e-01	4.547435e-01
8.482240239516722e-04	5.683188e+00	3.031628e-01	4.547440e-01
8.482240695332749e-04	5.251841e+00	4.547451e-01	4.547451e-01
8.482241291068938e-04	4.658395e+00	4.547464e-01	4.547464e-01
8.482241680056031e-04	4.280461e+00	4.547471e-01	4.547471e-01
8.482242222000001e-04	3.769726e+00	4.547480e-01	4.547480e-01
8.482243336400103e-04	2.773465e+00	4.547493e-01	4.547493e-01
8.482244450800205e-04	1.865766e+00	4.547502e-01	4.547502e-01
8.482245565200308e-04	1.046630e+00	4.547507e-01	4.547507e-01
8.482246679600410e-04	3.160567e-01	4.547507e-01	4.547507e-01
8.482247794000512e-04	-3.259535e-01	4.547504e-01	4.547503e-01
8.482248908400614e-04	-8.794007e-01	4.547495e-01	4.547495e-01
8.482250022800716e-04	-1.344285e+00	4.547483e-01	4.547483e-01
8.482257854192807e-04	-3.083467e+00	4.547375e-01	4.547375e-01
8.482273516976988e-04	-3.750261e+00	4.547098e-01	4.547099e-01
8.482327897741598e-04	-3.841869e+00	4.546084e-01	4.546084e-01
8.482545540253083e-04	-3.881770e+00	4.541937e-01	4.541937e-01
8.482763182764568e-04	-3.912761e+00	4.537782e-01	4.537782e-01
8.482980825276052e-04	-3.934844e+00	4.533620e-01	4.533620e-01
8.483198467787536e-04	-3.948017e+00	4.529450e-01	4.529450e-01
8.483416110299021e-04	-3.952282e+00	4.525273e-01	4.525273e-01
8.483633752810506e-04	-3.947638e+00	4.521087e-01	4.521087e-01
8.483851395321991e-04	-3.934085e+00	4.516894e-01	4.516894e-01
8.500444053133135e-04	-3.927427e+00	4.198909e-01	4.198909e-01
8.517036710944280e-04	-3.919090e+00	3.883280e-01	3.883281e-01
8.533629368755424e-04	-3.909072e+00	3.570009e-01	3.570009e-01
8.550222026566567e-04	-3.897374e+00	3.259095e-01	3.259095e-01
8.566814684377712e-04	-3.883995e+00	2.950538e-01	2.950538e-01
8.583407342188856e-04	-3.868937e+00	2.644338e-01	2.644338e-01
8.600000000000001e-04	-3.852198e+00	2.340495e-01	2.340495e-01
8.600008385675339e-04	-3.852188e+00	2.340343e-01	2.340342e-01
8.600008774748911e-04	-1.009452e+00	-5.840340e+01	2.340337e-01
8.600009052690970e-04	1.443666e+00	-1.502118e+02	2.340337e-01
8.600009331412607e-04	3.894929e+00	-1.995157e+02	2.340340e-01
8.600009413611725e-04	3.902648e+00	-1.970979e+02	2.340342e-01
8.600009495004632e-04	3.981814e+00	-1.509534e+02	2.340343e-01
8.600009528701528e-04	5.147437e+00	-8.166599e+01	2.340344e-01
8.600009546341238e-04	5.539237e+00	-4.067498e+01	2.340344e-01
8.600009566437690e-04	5.757229e+00	-1.663904e+01	2.340345e-01
8.600009584803617e-04	5.837897e+00	-6.844657e+00	2.340345e-01
8.600009607243479e-04	5.875654e+00	-2.447731e+00	2.340346e-01
8.600009635223524e-04	5.889183e+00	-6.885017e-01	2.340346e-01
8.600009678101239e-04	5.892692e+00	-1.025168e-01	2.340348e-01
8.600009740980068e-04	5.892664e+00	5.757600e-04	2.340349e-01
8.600009861245881e-04	5.892671e+00	-4.007591e-05	2.340352e-01
8.600010000000001e-04	5.892668e+00	-1.170245e-04	2.340356e-01
8.600010013875413e-04	5.892668e+00	-7.682879e-05	2.340356e-01
8.600010041626237e-04	5.892669e+00	-3.065720e-05	2.340357e-01
8.600010097127885e-04	5.892669e+00	-4.178883e-06	2.340358e-01
8.600010208131182e-04	5.892668e+00	1.790872e-07	2.340361e-01
8.600010430137773e-04	5.892668e+00	-2.147627e-07	2.340367e-01
8.600010874150957e-04	5.892668e+00	-1.101845e-07	2.340379e-01
8.600011762177325e-04	5.892668e+00	-1.491995e-07	2.340402e-01
8.600013538230060e-04	5.892667e+00	-1.322782e-07	2.340448e-01
8.600017090335531e-04	5.892666e+00	-1.401651e-07	2.340541e-01
8.600024194546472e-04	5.892663e+00	-1.363570e-07	2.340726e-01
8.600038402968356e-04	5.892657e+00	-1.382282e-07	2.341097e-01
8.604191321707445e-04	5.890819e+00	-1.378449e-07	2.449326e-01
8.608344240446532e-04	5.888872e+00	-1.375659e-07	2.557375e-01
8.612497159185621e-04	5.886814e+00	-1.373912e-07	2.665242e-01
8.616650077924708e-04	5.884646e+00	-1.373209e-07	2.772929e-01
8.620802996663797e-04	5.882367e+00	-1.373549e-07	2.880436e-01
8.624955915402884e-04	5.879978e+00	-1.374932e-07	2.987762e-01
8.629108834141973e-04	5.877479e+00	-1.377359e-07	3.094907e-01
8.643757271641973e-04	5.868043e+00	-1.378030e-07	3.471724e-01
8.667593784500002e-04	5.850258e+00	-1.387858e-07	4.080565e-01
8.677122221999921e-04	5.842078e+00	-1.388185e-07	4.321943e-01
8.679672221999961e-04	5.839799e+00	-1.388170e-07	4.386364e-01
8.680016507714252e-04	5.839488e+00	-1.385902e-07	4.395056e-01
8.680360793428543e-04	5.839177e+00	-1.383607e-07	4.403746e-01
8.680705079142834e-04	5.838865e+00	-1.381285e-07	4.412436e-01
8.681049364857126e-04	5.838552e+00	-1.378938e-07	4.421124e-01
8.681393650571417e-04	5.838239e+00	-1.376563e-07	4.429810e-01
8.681737936285708e-04	5.837924e+00	-1.374163e-07	4.438496e-01
8.682082221999999e-04	5.837610e+00	-1.371735e-07	4.447179e-01
8.682152222000000e-04	5.837545e+00	-1.387925e-07	4.448945e-01
8.682222222000001e-04	5.837481e+00	-1.379830e-07	4.450710e-01
8.682232222000002e-04	5.837472e+00	2.238513e-07	4.450963e-01
8.682233222000002e-04	5.837471e+00	-1.482648e-08	4.450988e-01
8.682235222000001e-04	5.837470e+00	-1.379364e-07	4.451038e-01
8.682238222000001e-04	5.837467e+00	-1.379522e-07	4.451114e-01
8.682239987808895e-04	5.774129e+00	1.958234e-01	4.451158e-01
8.682240228884994e-04	5.665585e+00	2.967444e-01	4.451164e-01
8.682240711037192e-04	5.219262e+00	4.451175e-01	4.451175e-01
8.682241257695606e-04	4.685640e+00	4.451187e-01	4.451187e-01
8.682241801649286e-04	4.170103e+00	4.451197e-01	4.451197e-01
8.682242222000002e-04	3.783295e+00	4.451204e-01	4.451204e-01
8.682243152920358e-04	2.964346e+00	4.451216e-01	4.451216e-01
8.682244083840713e-04	2.202053e+00	4.451225e-01	4.451225e-01
8.682245014761069e-04	1.496414e+00	4.451230e-01	4.451231e-01
8.682245945681425e-04	8.474294e-01	4.451233e-01	4.451233e-01
8.682246876601781e-04	2.550997e-01	4.451232e-01	4.451232e-01
8.682247807522135e-04	-2.805754e-01	4.451227e-01	4.451227e-01
8.682248738442491e-04	-7.595959e-01	4.451220e-01	4.451220e-01
8.682255280439658e-04	-2.781965e+00	4.451140e-01	4.451140e-01
8.682268364433991e-04	-3.727391e+00	4.450915e-01	4.450915e-01
8.682288081783066e-04	-3.805730e+00	4.450550e-01	4.450550e-01
8.682414157610114e-04	-3.891719e+00	4.448169e-01	4.448169e-01
8.682701108430865e-04	-3.919971e+00	4.442655e-01	4.442655e-01
8.682988059251616e-04	-3.941412e+00	4.437137e-01	4.437138e-01
8.683275010072367e-04	-3.956042e+00	4.431618e-01	4.431618e-01
8.683561960893118e-04	-3.963860e+00	4.426096e-01	4.426096e-01
8.683848911713869e-04	-3.964866e+00	4.420571e-01	4.420571e-01
8.684135862534620e-04	-3.959060e+00	4.415043e-01	4.415043e-01
8.684422813355371e-04	-3.946444e+00	4.409513e-01	4.409513e-01
8.700933840018889e-04	-3.938537e+00	4.092748e-01	4.092748e-01
8.717444866682408e-04	-3.929094e+00	3.778393e-01	3.778393e-01
8.733955893345926e-04	-3.918115e+00	3.466447e-01	3.466447e-01
8.750466920009446e-04	-3.905600e+00	3.156910e-01	3.156910e-01
8.766977946672964e-04	-3.891549e+00	2.849783e-01	2.849783e-01
8.783488973336483e-04	-3.875961e+00	2.545066e-01	2.545066e-01
8.800000000000001e-04	-3.858838e+00	2.242758e-01	2.242758e-01
8.800008385675735e-04	-3.858829e+00	2.242606e-01	2.242606e-01
8.800008774749369e-04	-1.016843e+00	-5.839279e+01	2.242600e-01
8.800009052691478e-04	1.457842e+00	-1.506059e+02	2.242600e-01
8.800009326403694e-04	3.886988e+00	-1.993554e+02	2.242603e-01
8.800009405955384e-04	3.895419e+00	-1.956249e+02	2.242605e-01
8.800009478469865e-04	4.020803e+00	-1.470480e+02	2.242606e-01
8.800009514081311e-04	5.250880e+00	-7.268327e+01	2.242607e-01
8.800009532545484e-04	5.602406e+00	-3.264697e+01	2.242607e-01
8.800009550332910e-04	5.762902e+00	-1.442400e+01	2.242607e-01
8.800009569318635e-04	5.836596e+00	-5.962242e+00	2.242608e-01
8.800009592133082e-04	5.869346e+00	-2.108932e+00	2.242609e-01
8.800009623111303e-04	5.881346e+00	-5.260886e-01	2.242609e-01
8.800009667070092e-04	5.883595e+00	-6.582937e-02	2.242611e-01
8.800009737003189e-04	5.883541e+00	9.530236e-04	2.242612e-01
8.800009867817171e-04	5.883558e+00	-6.405146e-05	2.242616e-01
8.800010000000000e-04	5.883550e+00	-2.756285e-04	2.242619e-01
8.800010013218283e-04	5.883551e+00	-1.832442e-04	2.242620e-01
8.800010039654849e-04	5.883552e+00	-7.546962e-05	2.242620e-01
8.800010092527980e-04	5.883552e+00	-1.130753e-05	2.242622e-01
8.800010198274244e-04	5.883552e+00	5.870780e-07	2.242624e-01
8.800010409766771e-04	5.883552e+00	-3.070618e-07	2.242630e-01
8.800010832751824e-04	5.883552e+00	-7.843719e-08	2.242641e-01
8.800011678721930e-04	5.883551e+00	-1.624146e-07	2.242663e-01
8.800013370662143e-04	5.883551e+00	-1.262564e-07	2.242707e-01
8.800016754542569e-04	5.883549e+00	-1.430498e-07	2.242795e-01
8.800023522303421e-04	5.883547e+00	-1.349554e-07	2.242972e-01
8.800037057825124e-04	5.883542e+00	-1.389294e-07	2.243325e-01
8.800064128868531e-04	5.883531e+00	-1.369606e-07	2.244031e-01
8.808201769063087e-04	5.879999e+00	-1.373666e-07	2.455789e-01
8.816339409257641e-04	5.876090e+00	-1.376805e-07	2.666913e-01
8.824477049452197e-04	5.871803e+00	-1.379022e-07	2.877404e-01
8.832614689646751e-04	5.867140e+00	-1.380318e-07	3.087262e-01
8.840752329841307e-04	5.862100e+00	-1.380691e-07	3.296487e-01
8.848889970035862e-04	5.856683e+00	-1.380142e-07	3.505078e-01
8.857027610230417e-04	5.850889e+00	-1.378672e-07	3.713036e-01
8.867583784500001e-04	5.842965e+00	-1.414217e-07	3.982011e-01
8.867613784500002e-04	5.842941e+00	-1.370465e-07	3.982773e-01
8.868970704142847e-04	5.841839e+00	-1.373524e-07	4.017194e-01
8.870327623785693e-04	5.840729e+00	-1.377639e-07	4.051597e-01
8.871684543428538e-04	5.839609e+00	-1.382810e-07	4.085984e-01
8.873041463071384e-04	5.838480e+00	-1.389037e-07	4.120353e-01
8.874398382714229e-04	5.837342e+00	-1.396319e-07	4.154705e-01
8.875755302357075e-04	5.836194e+00	-1.404658e-07	4.189039e-01
8.877112221999920e-04	5.835038e+00	-1.414052e-07	4.223357e-01
8.877142221999921e-04	5.835013e+00	-1.371079e-07	4.224115e-01
8.879662221999960e-04	5.832827e+00	-1.413416e-07	4.287771e-01
8.879692221999961e-04	5.832800e+00	-1.371349e-07	4.288528e-01
8.880952221999981e-04	5.831693e+00	-1.371482e-07	4.320329e-01
8.881112221999983e-04	5.831552e+00	-1.381816e-07	4.324366e-01
8.881272221999986e-04	5.831411e+00	-1.387638e-07	4.328402e-01
8.881432221999988e-04	5.831269e+00	-1.388948e-07	4.332439e-01
8.881592221999991e-04	5.831128e+00	-1.385745e-07	4.336475e-01
8.881752221999993e-04	5.830986e+00	-1.378030e-07	4.340510e-01
8.881912221999996e-04	5.830844e+00	-1.365803e-07	4.344546e-01
8.882072221999998e-04	5.830701e+00	-1.349063e-07	4.348581e-01
8.882102221999999e-04	5.830674e+00	-1.388080e-07	4.349337e-01
8.882152222000000e-04	5.830630e+00	-1.396141e-07	4.350598e-01
8.882192222000000e-04	5.830595e+00	-1.364006e-07	4.351607e-01
8.882222222000001e-04	5.830568e+00	-1.379775e-07	4.352363e-01
8.882232222000001e-04	5.830559e+00	5.934501e-07	4.352615e-01
8.882233222000001e-04	5.830558e+00	1.109765e-07	4.352641e-01
8.882235222000001e-04	5.830557e+00	-1.378832e-07	4.352691e-01
8.882238222000001e-04	5.830554e+00	-1.378357e-07	4.352767e-01
8.882239962687437e-04	5.766137e+00	1.898282e-01	4.352811e-01
8.882240217723181e-04	5.653360e+00	2.901880e-01	4.352817e-01
8.882240727794669e-04	5.191766e+00	4.352829e-01	4.352829e-01
8.882241201857025e-04	4.738497e+00	4.352839e-01	4.352839e-01
8.882241753582216e-04	4.227400e+00	4.352849e-01	4.352849e-01
8.882242222000001e-04	3.803092e+00	4.352857e-01	4.352857e-01
8.882243071843697e-04	3.069769e+00	4.352869e-01	4.352869e-01
8.882243921687393e-04	2.380151e+00	4.352877e-01	4.352877e-01
8.882244771531089e-04	1.734236e+00	4.352883e-01	4.352883e-01
8.882245621374783e-04	1.132026e+00	4.352886e-01	4.352886e-01
8.882246471218479e-04	5.735198e-01	4.352886e-01	4.352886e-01
8.882247321062175e-04	5.871771e-02	4.352884e-01	4.352884e-01
8.882248170905871e-04	-4.123802e-01	4.352878e-01	4.352878e-01
8.882254166653519e-04	-2.659894e+00	4.352815e-01	4.352815e-01
8.882262350230952e-04	-3.669859e+00	4.352682e-01	4.352682e-01
8.882268954312161e-04	-3.773829e+00	4.352562e-01	4.352562e-01
8.882295087614435e-04	-3.820417e+00	4.352074e-01	4.352074e-01
8.882321220916710e-04	-3.857579e+00	4.351583e-01	4.351584e-01
8.882347354218983e-04	-3.885313e+00	4.351092e-01	4.351092e-01
8.882373487521256e-04	-3.903619e+00	4.350598e-01	4.350598e-01
8.882399620823530e-04	-3.912497e+00	4.350102e-01	4.350102e-01
8.882425754125805e-04	-3.911948e+00	4.349605e-01	4.349605e-01
8.882451887428078e-04	-3.901972e+00	4.349107e-01	4.349107e-01
8.883142331564722e-04	-3.929289e+00	4.335847e-01	4.335847e-01
8.883832775701367e-04	-3.949776e+00	4.322584e-01	4.322584e-01
8.884523219838010e-04	-3.963435e+00	4.309319e-01	4.309319e-01
8.885213663974654e-04	-3.970264e+00	4.296050e-01	4.296050e-01
8.885904108111298e-04	-3.970264e+00	4.282778e-01	4.282778e-01
8.886594552247943e-04	-3.963435e+00	4.269503e-01	4.269503e-01
8.887284996384586e-04	-3.949777e+00	4.256225e-01	4.256225e-01
8.903387139758217e-04	-3.941612e+00	3.947814e-01	3.947814e-01
8.919489283131847e-04	-3.931904e+00	3.641719e-01	3.641719e-01
8.935591426505478e-04	-3.920651e+00	3.337940e-01	3.337940e-01
8.951693569879109e-04	-3.907853e+00	3.036477e-01	3.036477e-01
8.967795713252740e-04	-3.893511e+00	2.737330e-01	2.737330e-01
8.983897856626370e-04	-3.877624e+00	2.440500e-01	2.440500e-01
9.000000000000001e-04	-3.860193e+00	2.145985e-01	2.145985e-01
9.000008385676146e-04	-3.860184e+00	2.145832e-01	2.145833e-01
9.000008774749845e-04	-1.018970e+00	-5.838119e+01	2.145827e-01
9.000009052691965e-04	1.477855e+00	-1.510064e+02	2.145827e-01
9.000009321353258e-04	3.884369e+00	-1.991591e+02	2.145831e-01
9.000009398284195e-04	3.895881e+00	-1.910132e+02	2.145832e-01
9.000009448349656e-04	4.145154e+00	-1.493986e+02	2.145833e-01
9.000009470220173e-04	4.944678e+00	-9.817342e+01	2.145833e-01
9.000009487594416e-04	5.411654e+00	-5.223956e+01	2.145834e-01
9.000009505604864e-04	5.673907e+00	-2.425558e+01	2.145834e-01
9.000009524458587e-04	5.797618e+00	-1.010042e+01	2.145835e-01
9.000009544169576e-04	5.849284e+00	-4.008490e+00	2.145835e-01
9.000009570179281e-04	5.872346e+00	-1.247792e+00	2.145836e-01
9.000009604816235e-04	5.878919e+00	-2.563813e-01	2.145837e-01
9.000009658268003e-04	5.879734e+00	-1.883712e-02	2.145838e-01
9.000009744542195e-04	5.879619e+00	8.685197e-04	2.145840e-01
9.000009827451617e-04	5.879658e+00	-5.938216e-04	2.145843e-01
9.000009993270460e-04	5.879643e+00	-4.548658e-04	2.145847e-01
9.000010000000001e-04	5.879645e+00	-4.045425e-04	2.145847e-01
9.000010013459083e-04	5.879646e+00	-2.676413e-04	2.145847e-01
9.000010040377247e-04	5.879648e+00	-1.088496e-04	2.145848e-01
9.000010094213575e-04	5.879649e+00	-1.561402e-05	2.145849e-01
9.000010201886230e-04	5.879649e+00	9.445781e-07	2.145852e-01
9.000010417231541e-04	5.879649e+00	-3.946337e-07	2.145858e-01
9.000010847922163e-04	5.879649e+00	-4.724683e-08	2.145869e-01
9.000011709303407e-04	5.879648e+00	-1.756006e-07	2.145892e-01
9.000013432065895e-04	5.879648e+00	-1.201831e-07	2.145937e-01
9.000016877590872e-04	5.879647e+00	-1.459559e-07	2.146026e-01
9.000023768640825e-04	5.879644e+00	-1.335252e-07	2.146206e-01
9.000037550740731e-04	5.879638e+00	-1.396301e-07	2.146566e-01
9.000065114940542e-04	5.879628e+00	-1.366050e-07	2.147285e-01
9.000451013737904e-04	5.879485e+00	-1.377364e-07	2.157353e-01
9.008605526367908e-04	5.876124e+00	-1.377014e-07	2.369605e-01
9.016760038997911e-04	5.872386e+00	-1.376840e-07	2.581232e-01
9.024914551627915e-04	5.868271e+00	-1.376843e-07	2.792232e-01
9.033069064257919e-04	5.863779e+00	-1.377021e-07	3.002605e-01
9.041223576887924e-04	5.858909e+00	-1.377376e-07	3.212352e-01
9.049378089517927e-04	5.853663e+00	-1.377907e-07	3.421473e-01
9.057532602147931e-04	5.848039e+00	-1.378614e-07	3.629967e-01
9.067583784500002e-04	5.840723e+00	-1.433919e-07	3.886220e-01
9.067613784500002e-04	5.840700e+00	-1.365463e-07	3.886982e-01
9.067653784500003e-04	5.840669e+00	-1.385906e-07	3.887998e-01
9.069004989857134e-04	5.839604e+00	-1.378008e-07	3.922298e-01
9.070356195214265e-04	5.838530e+00	-1.375004e-07	3.956581e-01
9.071707400571396e-04	5.837447e+00	-1.376894e-07	3.990847e-01
9.073058605928528e-04	5.836355e+00	-1.383679e-07	4.025096e-01
9.074409811285659e-04	5.835255e+00	-1.395357e-07	4.059328e-01
9.075761016642790e-04	5.834145e+00	-1.411929e-07	4.093544e-01
9.077112221999921e-04	5.833027e+00	-1.433395e-07	4.127742e-01
9.077142221999921e-04	5.833002e+00	-1.366154e-07	4.128501e-01
9.077182221999922e-04	5.832968e+00	-1.386255e-07	4.129513e-01
9.077536507714213e-04	5.832671e+00	-1.379052e-07	4.138472e-01
9.077890793428504e-04	5.832373e+00	-1.376444e-07	4.147431e-01
9.078245079142795e-04	5.832075e+00	-1.378431e-07	4.156388e-01
9.078599364857088e-04	5.831776e+00	-1.385012e-07	4.165344e-01
9.078953650571379e-04	5.831477e+00	-1.396189e-07	4.174299e-01
9.079307936285670e-04	5.831177e+00	-1.411961e-07	4.183253e-01
9.079662221999961e-04	5.830876e+00	-1.432327e-07	4.192206e-01
9.079692221999961e-04	5.830850e+00	-1.366504e-07	4.192964e-01
9.079732221999962e-04	5.830816e+00	-1.386269e-07	4.193974e-01
9.080952221999981e-04	5.829774e+00	-1.366676e-07	4.224789e-01
9.080992221999982e-04	5.829740e+00	-1.386277e-07	4.225799e-01
9.081912221999996e-04	5.828948e+00	-1.376571e-07	4.249024e-01
9.082072221999999e-04	5.828809e+00	-1.331565e-07	4.253063e-01
9.082102221999999e-04	5.828783e+00	-1.392614e-07	4.253820e-01
9.082142222000000e-04	5.828748e+00	-1.417836e-07	4.254829e-01
9.082192222000001e-04	5.828705e+00	-1.354943e-07	4.256091e-01
9.082212222000001e-04	5.828688e+00	-1.380029e-07	4.256596e-01
9.082222222000001e-04	5.828679e+00	-1.379615e-07	4.256848e-01
9.082232222000001e-04	5.828670e+00	1.006512e-06	4.257101e-01
9.082233222000002e-04	5.828669e+00	2.515796e-07	4.257126e-01
9.082235222000001e-04	5.828668e+00	-1.378140e-07	4.257176e-01
9.082238222000001e-04	5.828665e+00	-1.377193e-07	4.257252e-01
9.082239937461883e-04	5.763277e+00	1.839999e-01	4.257295e-01
9.082240206576501e-04	5.646378e+00	2.838203e-01	4.257302e-01
9.082240744805736e-04	5.170102e+00	4.257314e-01	4.257314e-01
9.082241145541531e-04	4.795037e+00	4.257323e-01	4.257323e-01
9.082241299321313e-04	4.653267e+00	4.257326e-01	4.257326e-01
9.082241453101093e-04	4.512676e+00	4.257329e-01	4.257329e-01
9.082241606880875e-04	4.373263e+00	4.257332e-01	4.257332e-01
9.082241760660657e-04	4.235028e+00	4.257335e-01	4.257335e-01
9.082241914440439e-04	4.097972e+00	4.257338e-01	4.257338e-01
9.082242068220220e-04	3.962095e+00	4.257340e-01	4.257340e-01
9.082242222000002e-04	3.827396e+00	4.257343e-01	4.257343e-01
9.082243027533904e-04	3.144642e+00	4.257354e-01	4.257354e-01
9.082243833067806e-04	2.499313e+00	4.257362e-01	4.257362e-01
9.082244638601709e-04	1.891408e+00	4.257368e-01	4.257368e-01
9.082245444135610e-04	1.320929e+00	4.257372e-01	4.257372e-01
9.082246249669512e-04	7.878739e-01	4.257373e-01	4.257373e-01
9.082247055203415e-04	2.922439e-01	4.257371e-01	4.257372e-01
9.082247860737317e-04	-1.659613e-01	4.257367e-01	4.257368e-01
9.082253521587329e-04	-2.477347e+00	4.257314e-01	4.257314e-01
9.082260340174476e-04	-3.581378e+00	4.257209e-01	4.257210e-01
9.082266541998290e-04	-3.767151e+00	4.257098e-01	4.257098e-01
9.082285539864071e-04	-3.809716e+00	4.256745e-01	4.256745e-01
9.082304537729852e-04	-3.843881e+00	4.256390e-01	4.256390e-01
9.082323535595633e-04	-3.869645e+00	4.256034e-01	4.256034e-01
9.082342533461413e-04	-3.887008e+00	4.255677e-01	4.255677e-01
9.082361531327194e-04	-3.895971e+00	4.255319e-01	4.255319e-01
9.082380529192975e-04	-3.896534e+00	4.254959e-01	4.254959e-01
9.082399527058756e-04	-3.888696e+00	4.254598e-01	4.254598e-01
9.083054558917319e-04	-3.955885e+00	4.242057e-01	4.242058e-01
9.098535441795249e-04	-3.946066e+00	3.945459e-01	3.945459e-01
9.114016324673179e-04	-3.935281e+00	3.650980e-01	3.650980e-01
9.129497207551109e-04	-3.923530e+00	3.358620e-01	3.358620e-01
9.144978090429040e-04	-3.910812e+00	3.068378e-01	3.068378e-01
9.160458973306969e-04	-3.897129e+00	2.780255e-01	2.780255e-01
9.175939856184900e-04	-3.882480e+00	2.494251e-01	2.494251e-01
9.191420739062830e-04	-3.866864e+00	2.210366e-01	2.210366e-01
9.200000000000001e-04	-3.856876e+00	2.054336e-01	2.054336e-01
9.200008385676557e-04	-3.856867e+00	2.054183e-01	2.054184e-01
9.200008774750318e-04	-1.016411e+00	-5.836907e+01	2.054178e-01
9.200009052692485e-04	1.502151e+00	-1.513949e+02	2.054178e-01
9.200009316482500e-04	3.886526e+00	-1.989355e+02	2.054181e-01
9.200009390942427e-04	3.899984e+00	-1.848409e+02	2.054183e-01
9.200009437265508e-04	4.334446e+00	-1.350916e+02	2.054184e-01
9.200009459033422e-04	5.110207e+00	-8.452846e+01	2.054184e-01
9.200009480635196e-04	5.579128e+00	-3.601216e+01	2.054185e-01
9.200009498467122e-04	5.750968e+00	-1.548833e+01	2.054185e-01
9.200009517710743e-04	5.830721e+00	-6.276303e+00	2.054186e-01
9.200009538893521e-04	5.863738e+00	-2.366503e+00	2.054186e-01
9.200009569966339e-04	5.877880e+00	-6.070769e-01	2.054187e-01
9.200009611433922e-04	5.880430e+00	-8.152719e-02	2.054188e-01
9.200009680313355e-04	5.880461e+00	-5.573522e-04	2.054190e-01
9.200009798710626e-04	5.880453e+00	8.280468e-05	2.054193e-01
9.200010000000000e-04	5.880458e+00	1.894666e-04	2.054198e-01
