time	I(D1)
6.700918760322210e-04	1.253409e-02
6.700956119491730e-04	1.758095e-02
6.700976633344638e-04	3.992898e-02
6.700986560300075e-04	7.683196e-02
6.700994054894406e-04	1.254017e-01
6.701002096249438e-04	1.895626e-01
6.701013204634542e-04	2.830902e-01
6.701032704699638e-04	4.344394e-01
6.701052434704785e-04	5.527596e-01
6.701072254025111e-04	6.207165e-01
6.701102396802572e-04	6.597692e-01
6.701132974570022e-04	6.694747e-01
6.701186572197111e-04	6.720627e-01
6.701250415690465e-04	6.738998e-01
6.701313706933519e-04	6.754473e-01
6.701419204540216e-04	6.776130e-01
6.701533890711996e-04	6.795344e-01
6.701668983518549e-04	6.813012e-01
6.701794435593584e-04	6.825342e-01
6.701955260663233e-04	6.836672e-01
6.702105597560716e-04	6.843812e-01
6.702295260169660e-04	6.849171e-01
6.702468187774415e-04	6.851347e-01
6.702718873416055e-04	6.851271e-01
6.702952643227334e-04	6.849185e-01
6.703184413274563e-04	6.845777e-01
6.703502156303752e-04	6.840082e-01
6.703978165221062e-04	6.830630e-01
6.704621813058468e-04	6.817206e-01
6.705428837438086e-04	6.799981e-01
6.706657330578215e-04	6.773542e-01
6.708205851356270e-04	6.740115e-01
6.710522774356898e-04	6.690075e-01
6.713996314980301e-04	6.615105e-01
6.720943396227108e-04	6.465483e-01
6.733690560646367e-04	6.192040e-01
6.753221810646367e-04	5.775514e-01
6.772753060646367e-04	5.361546e-01
6.780478750000002e-04	5.198689e-01
6.784558621292733e-04	5.113053e-01
6.791850257414540e-04	4.959852e-01
6.791860257414539e-04	4.959880e-01
6.791880257414537e-04	4.959826e-01
6.791920257414534e-04	4.958858e-01
6.791966414615579e-04	4.957957e-01
6.792058729017670e-04	4.955956e-01
6.792243357821852e-04	4.952134e-01
6.792612615430217e-04	4.944401e-01
6.793351130646947e-04	4.928986e-01
6.794828161080407e-04	4.898151e-01
6.797055939133082e-04	4.851256e-01
6.797065939133082e-04	4.851252e-01
6.797085939133080e-04	4.851149e-01
6.797125939133076e-04	4.850200e-01
6.797172729913477e-04	4.849280e-01
6.797266311474277e-04	4.847268e-01
6.797453474595878e-04	4.843397e-01
6.797827800839081e-04	4.835581e-01
6.798576453325488e-04	4.819626e-01
6.798586453325487e-04	4.819592e-01
6.798606453325485e-04	4.819448e-01
6.798646453325481e-04	4.818512e-01
6.798694632311679e-04	4.817558e-01
6.798790990284073e-04	4.815499e-01
6.798983706228863e-04	4.811511e-01
6.799369138118441e-04	4.803782e-01
6.799379138118440e-04	4.803427e-01
6.799399138118439e-04	4.802774e-01
6.799439138118435e-04	4.802031e-01
6.799488592839653e-04	4.800957e-01
6.799587502282088e-04	4.798942e-01
6.799785321166959e-04	4.795069e-01
6.799795321166958e-04	4.794739e-01
6.799815321166956e-04	4.794118e-01
6.799855321166952e-04	4.793364e-01
6.799905939716480e-04	4.793044e-01
6.799908762900946e-04	4.792656e-01
6.799914409269879e-04	4.792050e-01
6.799921242892478e-04	4.791978e-01
6.799927747687080e-04	4.791755e-01
6.799937816637038e-04	4.791665e-01
6.799950598067353e-04	4.791334e-01
6.799969079616799e-04	4.790932e-01
6.799979371099282e-04	4.790767e-01
6.799989417035036e-04	4.789307e-01
6.799989908128493e-04	4.789723e-01
6.799990890315407e-04	4.790550e-01
6.799991701902663e-04	4.790478e-01
6.799992633231697e-04	4.790506e-01
6.799993845883115e-04	4.790463e-01
6.799995117686196e-04	4.790443e-01
6.799996834551857e-04	4.790403e-01
6.799998879220877e-04	4.790362e-01
6.800001501044894e-04	4.790307e-01
6.800004914567623e-04	4.790234e-01
6.800005632089047e-04	4.790220e-01
6.800007067131895e-04	4.790190e-01
6.800007129914305e-04	4.790189e-01
6.800007255479124e-04	4.790187e-01
6.800007506608762e-04	4.790182e-01
6.800008008868038e-04	4.790172e-01
6.800009013386589e-04	4.790151e-01
6.800010000000002e-04	4.790130e-01
6.800010035299138e-04	4.790130e-01
6.800010105897412e-04	4.790132e-01
6.800010221450220e-04	4.790139e-01
6.800010343400423e-04	4.790156e-01
6.800010587300829e-04	4.790229e-01
6.800011075101642e-04	4.790516e-01
6.800012050703268e-04	4.791557e-01
6.800013291968613e-04	4.793785e-01
6.800015006132334e-04	4.798573e-01
6.800017026103675e-04	4.806051e-01
6.800017430221535e-04	4.807876e-01
6.800018383528561e-04	4.812725e-01
6.800018673671171e-04	4.814327e-01
6.800019253956392e-04	4.817653e-01
6.800020000000001e-04	4.822065e-01
6.800020223813084e-04	4.823423e-01
6.800020522230527e-04	4.825169e-01
6.800021119065414e-04	4.828391e-01
6.800022312735189e-04	4.833809e-01
6.800024700074737e-04	4.841761e-01
6.800027845070372e-04	4.848318e-01
6.800030836195355e-04	4.851519e-01
6.800034026241273e-04	4.852931e-01
6.800037797616625e-04	4.853496e-01
6.800044824661452e-04	4.855064e-01
6.800050221627186e-04	4.861934e-01
6.800056908233439e-04	4.882615e-01
6.800061522319916e-04	4.904246e-01
6.800067227200592e-04	4.934885e-01
6.800076299556725e-04	4.980707e-01
6.800090457589615e-04	5.039272e-01
6.800107332545944e-04	5.088196e-01
6.800128692653637e-04	5.127460e-01
6.800144178136978e-04	5.145548e-01
6.800159886453260e-04	5.157523e-01
6.800175275403419e-04	5.165670e-01
6.800186572144449e-04	5.169349e-01
6.800194013714260e-04	5.169848e-01
6.800201652306173e-04	5.168611e-01
6.800209453525197e-04	5.166560e-01
6.800217950773096e-04	5.163872e-01
6.800225293967395e-04	5.160897e-01
6.800233232805712e-04	5.156753e-01
6.800241668724205e-04	5.151618e-01
6.800249762536775e-04	5.146428e-01
6.800260152582825e-04	5.139758e-01
6.800278128671559e-04	5.128455e-01
6.800314080849026e-04	5.105698e-01
6.800354665904004e-04	4.601322e-01
6.800408038937543e-04	1.572838e-01
6.800442089043769e-04	-3.268590e-01
6.800476474112213e-04	-1.080823e+00
6.800519083957119e-04	-2.137805e+00
6.800535216124203e-04	-2.513668e+00
6.800544537612137e-04	-2.648219e+00
6.800549236335337e-04	-2.438009e+00
6.800551577341396e-04	-1.281927e+00
6.800552272190482e-04	-6.534161e-01
6.800552958138498e-04	-4.019093e-01
6.800553199740349e-04	-3.096308e-01
6.800553426937285e-04	-2.266223e-01
6.800553603174840e-04	-2.216368e-01
6.800553785696239e-04	-1.896246e-01
6.800554059152066e-04	-1.669425e-01
6.800554442807269e-04	-1.380324e-01
6.800555210117677e-04	-9.883280e-02
6.800556223936977e-04	-6.617284e-02
6.800557634704201e-04	-4.119915e-02
6.800559193277910e-04	-2.729812e-02
6.800561434537286e-04	-1.857926e-02
6.800564155850720e-04	-1.449881e-02
6.800568355592932e-04	-1.270545e-02
6.800574036980655e-04	-1.206292e-02
6.800584819646761e-04	-1.159008e-02
6.800605457666297e-04	-1.082024e-02
6.800646733705370e-04	-9.524912e-03
6.800729285783518e-04	-7.416359e-03
6.800859810237291e-04	-4.903493e-03
6.801029595698639e-04	-3.071760e-03
6.801201632357719e-04	-2.413386e-03
6.801373608819020e-04	-2.193537e-03
6.801609651935162e-04	-1.910897e-03
6.801922350705839e-04	-6.553190e-04
6.801986694970958e-04	-3.243265e-04
6.802057312316336e-04	-1.874617e-04
6.802094208076924e-04	-1.392645e-04
6.802137319707469e-04	-1.048189e-04
6.802169857893070e-04	-8.695278e-05
6.802203555467727e-04	-6.826221e-05
6.802237029084574e-04	-6.071296e-05
6.802268777261395e-04	-4.927644e-05
6.802304231256706e-04	-4.624793e-05
6.802339917401145e-04	-3.747975e-05
6.802380690655631e-04	-3.528964e-05
6.802425098763875e-04	-2.816477e-05
6.802477262087921e-04	-2.590659e-05
6.802536248031924e-04	-2.029510e-05
6.802609097641332e-04	-1.798068e-05
6.802691441214445e-04	-1.374136e-05
6.802799820059284e-04	-1.158292e-05
6.802918765361764e-04	-8.556891e-06
6.803088313247597e-04	-6.767168e-06
6.803263499027391e-04	-4.784312e-06
6.803540701716959e-04	-3.482242e-06
6.803802382596583e-04	-2.354897e-06
6.804201618125533e-04	-1.668557e-06
6.804611686899348e-04	-1.008516e-06
6.805227524896961e-04	-6.611515e-07
6.805856514635357e-04	-3.226466e-07
6.806959279879271e-04	-2.028146e-07
6.808117101380592e-04	-6.678241e-08
6.810003541240319e-04	-6.743880e-08
6.812165141209976e-04	-2.193505e-08
6.816239537278611e-04	-5.345901e-08
6.822174675355327e-04	-3.517683e-08
6.834044951508759e-04	-4.913733e-08
6.853576201508759e-04	-4.628237e-08
6.873107451508759e-04	-3.185295e-08
6.878488750000001e-04	-3.929549e-08
6.887257403017517e-04	1.038226e-05
6.887267403017517e-04	5.402660e-06
6.887287403017518e-04	-1.996355e-06
6.887321613625787e-04	6.087231e-08
6.887356559819774e-04	-1.213741e-06
6.887426452207748e-04	2.511474e-07
6.887521246547447e-04	-3.456727e-07
6.887671021963623e-04	1.472307e-07
6.887915390083661e-04	-1.485692e-07
6.888279304887565e-04	3.179626e-08
6.888876923098017e-04	-9.169276e-08
6.889800427853199e-04	-1.840300e-08
6.891269813844921e-04	-6.672934e-08
6.893606129742267e-04	-1.184436e-07
6.894328581508268e-04	-9.913735e-08
6.895773485040270e-04	-6.818850e-06
6.895783485040270e-04	-3.576740e-06
6.895803485040270e-04	1.502058e-06
6.895843485040271e-04	-3.595157e-07
6.895893773438088e-04	5.149729e-07
6.895994350233721e-04	-2.945567e-07
6.896175968714453e-04	7.288133e-08
6.896479311810998e-04	-1.357501e-07
6.897069840863767e-04	-5.085551e-06
6.897079840863767e-04	-2.680230e-06
6.897099840863768e-04	1.142728e-06
6.897139840863768e-04	-5.456396e-07
6.897210699128103e-04	2.659314e-07
6.897352415656770e-04	-2.037996e-07
6.897635848714104e-04	-4.083174e-06
6.897645848714105e-04	-2.183180e-06
6.897665848714105e-04	9.413197e-07
6.897705848714106e-04	-5.268375e-07
6.897785848714107e-04	-8.308668e-08
6.897859999999998e-04	2.543357e-06
6.897871697428218e-04	1.512303e-06
6.897895092284656e-04	-7.918376e-07
6.897941881997533e-04	-2.626347e-06
6.897951881997533e-04	-1.711048e-06
6.897971881997533e-04	-2.257884e-06
6.897980000000000e-04	-1.945586e-06
6.897996236004935e-04	-1.121642e-06
6.898006236004935e-04	4.367200e-06
6.898010000000001e-04	-3.242147e-06
6.898012472009869e-04	-8.696545e-07
6.898015055980265e-04	4.222327e-06
6.898020000000001e-04	2.503471e-04
6.898020494401975e-04	9.026824e-05
6.898021483205922e-04	4.973470e-07
6.898023460813816e-04	-6.732721e-07
6.898026044784213e-04	-3.742441e-07
6.898030000000001e-04	1.243748e-05
6.898030395521580e-04	4.318159e-06
6.898031186564738e-04	-2.995794e-07
6.898032768651053e-04	-2.786275e-07
6.898035932823683e-04	-2.379454e-07
6.898040797125065e-04	-5.100748e-07
6.898047798520847e-04	-1.294892e-06
6.898056963687561e-04	-4.660965e-06
6.898060088774870e-04	-8.611539e-06
6.898061965839421e-04	-1.046606e-05
6.898064085966610e-04	-8.991773e-06
6.898065667242510e-04	-6.747747e-06
6.898067225227477e-04	-4.693658e-06
6.898069319422477e-04	-2.435028e-06
6.898071447063413e-04	-8.207852e-07
6.898074619821160e-04	6.150121e-07
6.898077909526315e-04	1.335285e-06
6.898083606376987e-04	1.727211e-06
6.898089738400287e-04	1.759490e-06
6.898100830220261e-04	1.502858e-06
6.898112103016540e-04	-3.856142e-07
6.898121317878716e-04	-4.010075e-06
6.898132738691494e-04	-7.276245e-06
6.898141983592686e-04	-6.653598e-06
6.898151670902849e-04	-4.700418e-06
6.898166617012065e-04	-2.059511e-06
6.898194930880520e-04	2.312442e-06
6.898233705110948e-04	6.820289e-06
6.898274857949193e-04	1.025560e-05
6.898328194728394e-04	1.372403e-05
6.898383224347686e-04	1.695912e-05
6.898454559556877e-04	2.127850e-05
6.898529919721662e-04	2.660128e-05
6.898626076214694e-04	3.535823e-05
6.898716289393542e-04	4.724837e-05
6.898840600797153e-04	7.421887e-05
6.898957368290562e-04	1.209166e-04
6.899049576203451e-04	2.001614e-04
6.899166672629775e-04	4.395770e-04
6.899249148946387e-04	8.553551e-04
6.899321168894714e-04	1.413532e-03
6.899379418116245e-04	1.689533e-03
6.899407347009176e-04	1.688396e-03
6.899441029876766e-04	1.682060e-03
6.899470420690574e-04	1.685345e-03
6.899498615646756e-04	1.681831e-03
6.899555005559122e-04	1.694952e-03
6.899623678936043e-04	1.707102e-03
6.899711110076471e-04	1.732031e-03
6.899818559201028e-04	1.771664e-03
6.899942680872725e-04	1.840115e-03
6.900109359698278e-04	2.014828e-03
6.900315738672853e-04	2.641692e-03
6.900519789162105e-04	4.256543e-03
6.900673777142251e-04	6.385285e-03
6.900833646020149e-04	9.634794e-03
6.900899968991453e-04	1.180880e-02
6.900942152498703e-04	1.451051e-02
6.900964996315946e-04	2.494586e-02
6.900977570806440e-04	5.151157e-02
6.900984722123137e-04	8.686208e-02
6.900993119433211e-04	1.471562e-01
6.901000799132382e-04	2.108259e-01
6.901014998251746e-04	3.319721e-01
6.901032341490761e-04	4.626613e-01
6.901054596932050e-04	5.848614e-01
6.901076574539906e-04	6.485886e-01
6.901107397713226e-04	6.774588e-01
6.901141128487871e-04	6.839890e-01
6.901194754929622e-04	6.860627e-01
6.901250694999693e-04	6.876212e-01
6.901324138850054e-04	6.893801e-01
6.901427307456972e-04	6.914513e-01
6.901550390020138e-04	6.934544e-01
6.901676246427674e-04	6.950479e-01
6.901811130475090e-04	6.963241e-01
6.901965094422240e-04	6.973656e-01
6.902124475349745e-04	6.980823e-01
6.902307959717588e-04	6.985543e-01
6.902521151452251e-04	6.987510e-01
6.902830375791436e-04	6.986322e-01
6.903114885893043e-04	6.982803e-01
6.903427056696687e-04	6.977369e-01
6.903871105042884e-04	6.968589e-01
6.904430310085992e-04	6.956869e-01
6.905243311605207e-04	6.939378e-01
6.906288840227728e-04	6.916649e-01
6.907868581544187e-04	6.882179e-01
6.910105519688326e-04	6.833327e-01
6.914164413041889e-04	6.744744e-01
6.921501168040451e-04	6.584995e-01
6.936174678037574e-04	6.266856e-01
6.955705928037574e-04	5.845954e-01
6.975237178037574e-04	5.427601e-01
6.980478750000001e-04	5.315970e-01
6.989526856075147e-04	5.123744e-01
6.989536856075148e-04	5.123650e-01
6.989556856075148e-04	5.123408e-01
6.989596856075149e-04	5.122492e-01
6.989646776208406e-04	5.121469e-01
6.989746616474920e-04	5.119324e-01
6.989946297007949e-04	5.115115e-01
6.990345658074005e-04	5.106658e-01
6.991144380206118e-04	5.089772e-01
6.992741824470343e-04	5.056011e-01
6.995936712998794e-04	4.988330e-01
6.995946712998794e-04	4.988221e-01
6.995966712998794e-04	4.987956e-01
6.996006712998795e-04	4.987051e-01
6.996058081472038e-04	4.985997e-01
6.996160818418525e-04	4.983801e-01
6.996366292311499e-04	4.979481e-01
6.996777240097447e-04	4.970806e-01
6.997599135669344e-04	4.953477e-01
6.998366208856208e-04	4.937322e-01
6.998475853626274e-04	4.935005e-01
6.998695143166405e-04	4.930371e-01
6.999133722246667e-04	4.920958e-01
6.999143722246667e-04	4.920832e-01
6.999163722246668e-04	4.920545e-01
6.999203722246668e-04	4.919650e-01
6.999255579106315e-04	4.918583e-01
6.999359292825609e-04	4.916374e-01
6.999566720264197e-04	4.911964e-01
6.999595145122826e-04	4.911385e-01
6.999651994840084e-04	4.910230e-01
6.999765694274600e-04	4.907899e-01
6.999782601130969e-04	4.907511e-01
6.999816414843708e-04	4.906731e-01
6.999884042269187e-04	4.905220e-01
6.999894874101797e-04	4.905035e-01
6.999916537767019e-04	4.904676e-01
6.999959865097462e-04	4.903829e-01
6.999969865097462e-04	4.903586e-01
6.999989865097462e-04	4.903157e-01
6.999999865097463e-04	4.902895e-01
7.000010000000001e-04	4.905811e-01
7.000010022260698e-04	4.905454e-01
7.000010066782092e-04	4.904853e-01
7.000010155824881e-04	4.903993e-01
7.000010250897637e-04	4.903443e-01
7.000010397523585e-04	4.903070e-01
7.000010690775482e-04	4.902912e-01
7.000011277279274e-04	4.903237e-01
7.000012419486370e-04	4.904661e-01
7.000013742949901e-04	4.907395e-01
7.000015607009078e-04	4.913263e-01
7.000017731806390e-04	4.922521e-01
7.000020000000001e-04	4.934519e-01
7.000020226819362e-04	4.935874e-01
7.000020680458085e-04	4.938471e-01
7.000021587735529e-04	4.943075e-01
7.000023402290418e-04	4.950235e-01
7.000026557252195e-04	4.958466e-01
7.000029935045058e-04	4.963269e-01
7.000033145707531e-04	4.965228e-01
7.000036506751672e-04	4.965913e-01
7.000042256107141e-04	4.966584e-01
7.000048086216168e-04	4.970727e-01
7.000054093448976e-04	4.984416e-01
7.000059416424678e-04	5.006388e-01
7.000065031470292e-04	5.035681e-01
7.000071374085961e-04	5.069267e-01
7.000082609922398e-04	5.122210e-01
7.000095694720406e-04	5.169276e-01
7.000117434296288e-04	5.221820e-01
7.000133639233718e-04	5.247074e-01
7.000148697527858e-04	5.261877e-01
7.000166396726538e-04	5.273808e-01
7.000179834552694e-04	5.279996e-01
7.000189500519462e-04	5.282308e-01
7.000196450240340e-04	5.282117e-01
7.000204444650500e-04	5.280399e-01
7.000213687617511e-04	5.277775e-01
7.000221575182361e-04	5.275009e-01
7.000228604002839e-04	5.271778e-01
7.000237425473265e-04	5.266737e-01
7.000246853272951e-04	5.260790e-01
7.000257074618721e-04	5.254207e-01
7.000268875278329e-04	5.246695e-01
7.000292476597544e-04	5.232078e-01
7.000329846827496e-04	5.093161e-01
7.000389430490257e-04	3.264458e-01
7.000429385398419e-04	-1.019344e-01
7.000463087631973e-04	-7.642096e-01
7.000509026200244e-04	-1.784656e+00
7.000554608151514e-04	-7.648693e-01
7.000563372534400e-04	-1.057664e-01
7.000568755989330e-04	2.126870e-02
7.000570970389389e-04	2.629831e-02
7.000573134329466e-04	-3.709119e-02
7.000574302199591e-04	4.833125e-02
7.000574969423480e-04	-4.780853e-02
7.000575380840003e-04	3.469854e-03
7.000575673367051e-04	1.225581e-02
7.000575923888032e-04	-2.819001e-02
7.000576184591394e-04	1.460365e-03
7.000576456094574e-04	-1.391275e-02
7.000576823336035e-04	-6.267491e-03
7.000577353814374e-04	-1.022588e-02
7.000578220289482e-04	-9.359826e-03
7.000579776375016e-04	-1.090281e-02
7.000582736869551e-04	-1.114224e-02
7.000587813509206e-04	-1.145290e-02
7.000597966788516e-04	-1.104717e-02
7.000614120483573e-04	-1.052321e-02
7.000646427873688e-04	-9.499199e-03
7.000711042653918e-04	-7.831962e-03
7.000825535927043e-04	-5.463305e-03
7.000991839006609e-04	-3.357551e-03
7.001167529780531e-04	-2.488648e-03
7.001331892820999e-04	-2.231831e-03
7.001554567784162e-04	-2.041724e-03
7.001856636828588e-04	-1.042405e-03
7.001936536580869e-04	-5.605725e-04
7.002017891372354e-04	-2.454109e-04
7.002053336325208e-04	-1.809339e-04
7.002098727968648e-04	-1.274176e-04
7.002134208046373e-04	-1.050848e-04
7.002173028443278e-04	-8.126253e-05
7.002216943825845e-04	-6.768754e-05
7.002257382792572e-04	-5.514880e-05
7.002310346638500e-04	-4.550468e-05
7.002361134662630e-04	-3.743586e-05
7.002427659707530e-04	-3.001186e-05
7.002496082529997e-04	-2.470774e-05
7.002587295820322e-04	-1.881967e-05
7.002690532162309e-04	-1.542913e-05
7.002847979267168e-04	-1.039356e-05
7.003050901703601e-04	-7.967646e-06
7.003409517713706e-04	-4.369215e-06
7.003788618194601e-04	-2.795287e-06
7.004242178341113e-04	-1.564971e-06
7.004762536505224e-04	-1.150987e-06
7.005479982491652e-04	-4.969259e-07
7.006306443040743e-04	-3.843561e-07
7.007415683523357e-04	-9.091650e-08
7.008866289904020e-04	-1.321202e-07
7.010801860842432e-04	-4.902486e-09
7.013643969365540e-04	-8.876235e-08
7.018397665550454e-04	-1.862304e-08
7.026710200965288e-04	-6.395081e-08
7.043335271794956e-04	-4.403582e-08
7.062866521794956e-04	-4.390005e-08
7.078488750000002e-04	-3.040058e-05
7.078498750000002e-04	-1.510015e-05
7.078518750000002e-04	5.704126e-06
7.078550579220676e-04	-3.131591e-07
7.078583392926503e-04	4.771992e-06
7.078648931545126e-04	-8.908197e-07
7.078728288690653e-04	1.455675e-06
7.078855062341403e-04	-1.232510e-06
7.079093876186043e-04	5.921613e-07
7.079551034038300e-04	-3.991493e-07
7.080465349742815e-04	1.266599e-07
7.082293981151845e-04	-1.363612e-07
7.085951243969903e-04	-2.874110e-08
7.090705474363883e-04	3.215170e-05
7.090715474363883e-04	1.604242e-05
7.090735474363884e-04	-8.173597e-06
7.090775474363884e-04	3.265427e-07
7.090817432452925e-04	-3.938874e-06
7.090901348631006e-04	1.318389e-06
7.091030711920969e-04	-1.217893e-06
7.091271437182910e-04	6.298845e-07
7.091752887706793e-04	-3.887496e-07
7.092715788754557e-04	1.205287e-07
7.094641590850087e-04	3.249788e-05
7.094651590850087e-04	1.630761e-05
7.094671590850087e-04	-8.232581e-06
7.094711590850088e-04	1.697949e-06
7.094762448968587e-04	-3.263665e-06
7.094864165205584e-04	1.306428e-06
7.095040127033119e-04	-9.775007e-07
7.095392050688190e-04	4.148266e-07
7.096095897998331e-04	1.190156e-07
7.096612305379718e-04	-2.881822e-07
7.096987185237228e-04	2.330238e-07
