time	I(L1)
1.920001604104341e-03	4.268023e-01
1.920001773229044e-03	4.267987e-01
1.920002000000000e-03	4.267938e-01
1.920002022677096e-03	4.267933e-01
1.920002068031287e-03	4.267924e-01
1.920002158739669e-03	4.267904e-01
1.920002340156434e-03	4.267865e-01
1.920002655309512e-03	4.267797e-01
1.920002992870060e-03	4.267725e-01
1.920003313354770e-03	4.267656e-01
1.920003649377622e-03	4.267583e-01
1.920004224453322e-03	4.267460e-01
1.920004807022338e-03	4.267335e-01
1.920005408281801e-03	4.267206e-01
1.920005939905528e-03	4.267091e-01
1.920006501169972e-03	4.266970e-01
1.920007136062960e-03	4.266834e-01
1.920008260220325e-03	4.266592e-01
1.920009568584615e-03	4.266311e-01
1.920011743359938e-03	4.265843e-01
1.920013363793914e-03	4.265495e-01
1.920014869863279e-03	4.265171e-01
1.920016639713226e-03	4.264790e-01
1.920017983292224e-03	4.264501e-01
1.920018949907372e-03	4.264294e-01
1.920019644895501e-03	4.264144e-01
1.920020444326303e-03	4.263972e-01
1.920021368760655e-03	4.263773e-01
1.920022157617148e-03	4.263604e-01
1.920022860557920e-03	4.263453e-01
1.920023742694133e-03	4.263263e-01
1.920024685227869e-03	4.263060e-01
1.920025707412085e-03	4.262840e-01
1.920026887575148e-03	4.262587e-01
1.920029247901275e-03	4.262079e-01
1.920032984439616e-03	4.261275e-01
1.920038945379952e-03	4.259994e-01
1.920042690521977e-03	4.259191e-01
1.920045824027581e-03	4.258524e-01
1.920050233467185e-03	4.257598e-01
1.920054466780819e-03	4.256741e-01
1.920055308498008e-03	4.256597e-01
1.920055892814977e-03	4.256516e-01
1.920056096255122e-03	4.256489e-01
1.920056294773939e-03	4.256462e-01
1.920056392566682e-03	4.256449e-01
1.920056454900819e-03	4.256440e-01
1.920056494885494e-03	4.256435e-01
1.920056525730673e-03	4.256431e-01
1.920056553842299e-03	4.256427e-01
1.920056582698972e-03	4.256423e-01
1.920056614892159e-03	4.256419e-01
1.920056657725993e-03	4.256413e-01
1.920056719505672e-03	4.256405e-01
1.920056819029066e-03	4.256391e-01
1.920056989851340e-03	4.256369e-01
1.920057300264026e-03	4.256328e-01
1.920057848772591e-03	4.256257e-01
1.920058945789721e-03	4.256122e-01
1.920060832286767e-03	4.255910e-01
1.920064605280858e-03	4.255558e-01
1.920072151269040e-03	4.255085e-01
1.920083695425109e-03	4.254834e-01
1.920099818158475e-03	4.255192e-01
1.920117437952808e-03	4.256292e-01
1.920133956135059e-03	4.257977e-01
1.920156530919134e-03	4.261252e-01
1.920186644286243e-03	4.266713e-01
1.920194216098535e-03	4.268288e-01
1.920201709487811e-03	4.269952e-01
1.920205942396569e-03	4.270898e-01
1.920209782141607e-03	4.271760e-01
1.920212763121448e-03	4.272431e-01
1.920215931614214e-03	4.273144e-01
1.920218823135647e-03	4.273796e-01
1.920221711721734e-03	4.274448e-01
1.920224811397430e-03	4.275148e-01
1.920227971276485e-03	4.275861e-01
1.920231604137504e-03	4.276683e-01
1.920235562130160e-03	4.277578e-01
1.920240301388189e-03	4.278651e-01
1.920245698617374e-03	4.279874e-01
1.920252520524783e-03	4.281420e-01
1.920260532514937e-03	4.283237e-01
1.920272480433544e-03	4.285948e-01
1.920288735056504e-03	4.289640e-01
1.920321244302426e-03	4.297027e-01
1.920359605537030e-03	4.305750e-01
1.920399730598500e-03	4.314877e-01
1.920446888038293e-03	4.325605e-01
1.920509448074775e-03	4.339839e-01
1.920584800811618e-03	4.356981e-01
1.920682687003483e-03	4.379244e-01
1.920806400662711e-03	4.407370e-01
1.920970508961853e-03	4.444658e-01
1.921212724458013e-03	4.499645e-01
1.921556498437017e-03	4.577579e-01
1.922186813728658e-03	4.720110e-01
1.923447444311942e-03	5.003916e-01
1.925400569311942e-03	5.440865e-01
1.927353694311942e-03	5.875066e-01
1.927848875000000e-03	5.984470e-01
1.928839236376116e-03	6.202395e-01
1.928840236376116e-03	6.202614e-01
1.928842236376116e-03	6.203053e-01
1.928846236376115e-03	6.203930e-01
1.928850038212477e-03	6.204764e-01
1.928857641885200e-03	6.206433e-01
1.928869514508403e-03	6.209037e-01
1.928891386579304e-03	6.213834e-01
1.928935130721106e-03	6.223427e-01
1.929022619004710e-03	6.242605e-01
1.929197595571918e-03	6.280936e-01
1.929452046865584e-03	6.336640e-01
1.929453046865584e-03	6.336859e-01
1.929455046865584e-03	6.337296e-01
1.929459046865583e-03	6.338171e-01
1.929463624377159e-03	6.339173e-01
1.929472779400311e-03	6.341175e-01
1.929489164784437e-03	6.344758e-01
1.929521935552688e-03	6.351924e-01
1.929587477089191e-03	6.366252e-01
1.929670916926995e-03	6.384490e-01
1.929671916926995e-03	6.384708e-01
1.929673916926994e-03	6.385145e-01
1.929677916926994e-03	6.386019e-01
1.929683125970112e-03	6.387157e-01
1.929693544056347e-03	6.389433e-01
1.929714032000539e-03	6.393909e-01
1.929755007888922e-03	6.402859e-01
1.929756007888921e-03	6.403078e-01
1.929758007888921e-03	6.403515e-01
1.929762007888921e-03	6.404388e-01
1.929767701485294e-03	6.405632e-01
1.929779088678040e-03	6.408119e-01
1.929779225614508e-03	6.408148e-01
1.929779499487442e-03	6.408208e-01
1.929780047233312e-03	6.408328e-01
1.929780948111619e-03	6.408525e-01
1.929782749868235e-03	6.408918e-01
1.929786243786761e-03	6.409681e-01
1.929792687374619e-03	6.411088e-01
1.929793687374619e-03	6.411306e-01
1.929795687374619e-03	6.411743e-01
1.929798000000000e-03	6.412248e-01
1.929799000000000e-03	6.412467e-01
1.929800000000000e-03	6.412685e-01
1.929801000000000e-03	6.412903e-01
1.929802000000000e-03	6.413122e-01
1.929802100000000e-03	6.413143e-01
1.929802300000000e-03	6.413187e-01
1.929802600000000e-03	6.413252e-01
1.929803000000000e-03	6.413340e-01
1.929803040000000e-03	6.413349e-01
1.929803120000000e-03	6.413366e-01
1.929803280000000e-03	6.413401e-01
1.929803600000000e-03	6.413471e-01
1.929804087671774e-03	6.413577e-01
1.929804790775204e-03	6.413731e-01
1.929805710563705e-03	6.413932e-01
1.929806020121723e-03	6.413999e-01
1.929806206158747e-03	6.414040e-01
1.929806416798198e-03	6.414086e-01
1.929806575374199e-03	6.414121e-01
1.929806732508285e-03	6.414155e-01
1.929806942562815e-03	6.414201e-01
1.929807163156640e-03	6.414249e-01
1.929807513612040e-03	6.414326e-01
1.929807845566515e-03	6.414398e-01
1.929808438210822e-03	6.414527e-01
1.929809085836820e-03	6.414669e-01
1.929810304348594e-03	6.414935e-01
1.929811351472848e-03	6.415164e-01
1.929812235787494e-03	6.415357e-01
1.929813315748508e-03	6.415592e-01
1.929814307772346e-03	6.415809e-01
1.929815292294348e-03	6.416024e-01
1.929817056740001e-03	6.416410e-01
1.929820088147531e-03	6.417071e-01
1.929824051658305e-03	6.417937e-01
1.929828287356782e-03	6.418862e-01
1.929833853306448e-03	6.420076e-01
1.929839465434185e-03	6.421301e-01
1.929846823689638e-03	6.422905e-01
1.929854541895710e-03	6.424587e-01
1.929864339788827e-03	6.426719e-01
1.929873398618774e-03	6.428688e-01
1.929885400772128e-03	6.431288e-01
1.929896203439538e-03	6.433620e-01
1.929905025683652e-03	6.435513e-01
1.929916394863711e-03	6.437930e-01
1.929924484621066e-03	6.439621e-01
1.929931328845463e-03	6.441008e-01
1.929938921402664e-03	6.442491e-01
1.929941431337382e-03	6.442962e-01
1.929944318147612e-03	6.443486e-01
1.929946275445085e-03	6.443833e-01
1.929948196382827e-03	6.444166e-01
1.929952038258310e-03	6.444811e-01
1.929957776461794e-03	6.445733e-01
1.929963253098483e-03	6.446562e-01
1.929971546349444e-03	6.447724e-01
1.929979711160779e-03	6.448753e-01
1.929993024470867e-03	6.450207e-01
1.930005033861852e-03	6.451259e-01
1.930024354765227e-03	6.452410e-01
1.930045035072182e-03	6.452964e-01
1.930060276261092e-03	6.452696e-01
1.930076408673566e-03	6.451541e-01
1.930090575546696e-03	6.449803e-01
1.930096075553446e-03	6.448889e-01
1.930099314926621e-03	6.448261e-01
1.930100531426884e-03	6.448010e-01
1.930101471742247e-03	6.447811e-01
1.930102451579287e-03	6.447601e-01
1.930104049011536e-03	6.447257e-01
1.930106182936011e-03	6.446792e-01
1.930108441966521e-03	6.446298e-01
1.930111208631272e-03	6.445689e-01
1.930114389885463e-03	6.444986e-01
1.930119493495611e-03	6.443855e-01
1.930125325544280e-03	6.442558e-01
1.930131478481470e-03	6.441187e-01
1.930143784355850e-03	6.438438e-01
1.930155106678815e-03	6.435904e-01
1.930168577866820e-03	6.432885e-01
1.930181192664022e-03	6.430055e-01
1.930197075672029e-03	6.426489e-01
1.930212547183293e-03	6.423014e-01
1.930230794283515e-03	6.418915e-01
1.930249783904678e-03	6.414647e-01
1.930275109612492e-03	6.408955e-01
1.930300704827021e-03	6.403202e-01
1.930324177445895e-03	6.397926e-01
1.930357960195773e-03	6.390333e-01
1.930408680717987e-03	6.378935e-01
1.930468579520065e-03	6.365477e-01
1.930576497672847e-03	6.341240e-01
1.930693281924929e-03	6.315023e-01
1.930883307116393e-03	6.272392e-01
1.931098892357052e-03	6.224073e-01
1.931530062838370e-03	6.127589e-01
1.932241466055744e-03	5.968864e-01
1.933664272490494e-03	5.652963e-01
1.935617397490494e-03	5.222245e-01
1.937570522490494e-03	4.794408e-01
1.938047875000000e-03	4.690510e-01
1.939002580019013e-03	4.483576e-01
1.939003580019013e-03	4.483359e-01
1.939005580019012e-03	4.482927e-01
1.939009580019011e-03	4.482063e-01
1.939014686294637e-03	4.480959e-01
1.939024352226809e-03	4.478871e-01
1.939043684091153e-03	4.474694e-01
1.939077391729598e-03	4.467412e-01
1.939144385359829e-03	4.452945e-01
1.939278372620291e-03	4.424028e-01
1.939546347141215e-03	4.366230e-01
1.939547347141215e-03	4.366015e-01
1.939549347141214e-03	4.365584e-01
1.939553347141213e-03	4.364722e-01
1.939557805328361e-03	4.363761e-01
1.939566721702657e-03	4.361840e-01
1.939584554451249e-03	4.357998e-01
1.939617077279264e-03	4.350992e-01
1.939682122935293e-03	4.336984e-01
1.939812214247352e-03	4.308976e-01
1.939813214247352e-03	4.308761e-01
1.939815214247351e-03	4.308330e-01
1.939819214247350e-03	4.307470e-01
1.939823825846748e-03	4.306477e-01
1.939833049045544e-03	4.304492e-01
1.939851495443136e-03	4.300524e-01
1.939887667422288e-03	4.292742e-01
1.939928656041696e-03	4.283925e-01
1.939929656041696e-03	4.283710e-01
1.939931656041695e-03	4.283280e-01
1.939935656041694e-03	4.282420e-01
1.939940410457871e-03	4.281397e-01
1.939949919290224e-03	4.279352e-01
1.939968936954931e-03	4.275263e-01
1.939969936954931e-03	4.275048e-01
1.939971936954930e-03	4.274618e-01
1.939975936954929e-03	4.273758e-01
1.939980821815980e-03	4.272707e-01
1.939990591538081e-03	4.270607e-01
1.939991591538081e-03	4.270392e-01
1.939993591538080e-03	4.269962e-01
1.939997000000001e-03	4.269229e-01
1.939998000000001e-03	4.269014e-01
1.939999000000001e-03	4.268799e-01
1.940000000000001e-03	4.268584e-01
1.940001000000000e-03	4.268369e-01
1.940001002199413e-03	4.268369e-01
1.940001006598240e-03	4.268368e-01
1.940001015395892e-03	4.268366e-01
1.940001025896495e-03	4.268363e-01
1.940001043867893e-03	4.268360e-01
1.940001079810690e-03	4.268352e-01
1.940001151696284e-03	4.268337e-01
1.940001268269605e-03	4.268312e-01
1.940001413769686e-03	4.268280e-01
1.940001604094294e-03	4.268239e-01
1.940001773232493e-03	4.268203e-01
1.940002000000000e-03	4.268154e-01
1.940002022676751e-03	4.268149e-01
1.940002068030252e-03	4.268140e-01
1.940002158737255e-03	4.268120e-01
1.940002340151261e-03	4.268081e-01
1.940002655306224e-03	4.268013e-01
1.940002992865321e-03	4.267941e-01
1.940003313351141e-03	4.267872e-01
1.940003649371809e-03	4.267800e-01
1.940004224444730e-03	4.267676e-01
1.940004807017992e-03	4.267551e-01
1.940005408274516e-03	4.267421e-01
1.940005939901637e-03	4.267307e-01
1.940006501167417e-03	4.267187e-01
1.940007136057433e-03	4.267050e-01
1.940008260211919e-03	4.266808e-01
1.940009568576062e-03	4.266527e-01
1.940011743348806e-03	4.266059e-01
1.940013363784931e-03	4.265711e-01
1.940014869854483e-03	4.265387e-01
1.940016639705544e-03	4.265006e-01
1.940017983286879e-03	4.264717e-01
1.940018949904042e-03	4.264509e-01
1.940019644892566e-03	4.264360e-01
1.940020444324586e-03	4.264188e-01
1.940021368755941e-03	4.263989e-01
1.940022157610730e-03	4.263819e-01
1.940022860550306e-03	4.263668e-01
1.940023742687473e-03	4.263479e-01
1.940024685228376e-03	4.263276e-01
1.940025707412138e-03	4.263056e-01
1.940026887573338e-03	4.262802e-01
1.940029247895736e-03	4.262294e-01
1.940032984442939e-03	4.261491e-01
1.940038945368980e-03	4.260210e-01
1.940042690597512e-03	4.259406e-01
1.940045824184134e-03	4.258739e-01
1.940050233691454e-03	4.257813e-01
1.940054467111010e-03	4.256956e-01
1.940055308844561e-03	4.256812e-01
1.940055893155922e-03	4.256732e-01
1.940056096599484e-03	4.256704e-01
1.940056295121660e-03	4.256677e-01
1.940056392917739e-03	4.256664e-01
1.940056455252679e-03	4.256655e-01
1.940056495237523e-03	4.256650e-01
1.940056526082323e-03	4.256646e-01
1.940056554193243e-03	4.256642e-01
1.940056583049272e-03	4.256638e-01
1.940056615241286e-03	4.256634e-01
1.940056658073697e-03	4.256628e-01
1.940056719851318e-03	4.256620e-01
1.940056819371639e-03	4.256606e-01
1.940056990190084e-03	4.256584e-01
1.940057300597987e-03	4.256543e-01
1.940057849098105e-03	4.256472e-01
1.940058946098342e-03	4.256337e-01
1.940060832558517e-03	4.256125e-01
1.940064605478868e-03	4.255773e-01
1.940072151319569e-03	4.255300e-01
1.940083695532182e-03	4.255049e-01
1.940099818295955e-03	4.255407e-01
1.940117438091373e-03	4.256507e-01
1.940133956282500e-03	4.258191e-01
1.940156531132740e-03	4.261465e-01
1.940186644614684e-03	4.266926e-01
1.940194216476012e-03	4.268501e-01
1.940201709926712e-03	4.270165e-01
1.940205942780063e-03	4.271111e-01
1.940209782664990e-03	4.271973e-01
1.940212763771658e-03	4.272644e-01
1.940215932402261e-03	4.273357e-01
1.940218824134401e-03	4.274009e-01
1.940221712902033e-03	4.274660e-01
1.940224812833741e-03	4.275360e-01
1.940227972956662e-03	4.276074e-01
1.940231606119820e-03	4.276896e-01
1.940235564420643e-03	4.277791e-01
1.940240304046171e-03	4.278864e-01
1.940245701640856e-03	4.280086e-01
1.940252523992678e-03	4.281633e-01
1.940260536540388e-03	4.283450e-01
1.940272485216290e-03	4.286161e-01
1.940288740810383e-03	4.289852e-01
1.940321251998570e-03	4.297240e-01
1.940359612141335e-03	4.305962e-01
1.940399739455273e-03	4.315089e-01
1.940446897982050e-03	4.325817e-01
1.940509462357904e-03	4.340050e-01
1.940584816001518e-03	4.357191e-01
1.940682709441833e-03	4.379455e-01
1.940806426034305e-03	4.407580e-01
1.940970548386422e-03	4.444868e-01
1.941212773607975e-03	4.499854e-01
1.941556589131240e-03	4.577793e-01
1.942186959954724e-03	4.720327e-01
1.943447701601693e-03	5.004140e-01
1.945400826601693e-03	5.441060e-01
1.947353951601693e-03	5.875233e-01
1.947848875000000e-03	5.984573e-01
1.948838721796614e-03	6.202372e-01
1.948839721796614e-03	6.202591e-01
1.948841721796614e-03	6.203030e-01
1.948845721796613e-03	6.203907e-01
1.948849523327233e-03	6.204741e-01
1.948857126388472e-03	6.206409e-01
1.948868997139301e-03	6.209013e-01
1.948890864359498e-03	6.213809e-01
1.948934598799892e-03	6.223399e-01
1.949022067680681e-03	6.242572e-01
1.949197005442259e-03	6.280891e-01
1.949452124476845e-03	6.336738e-01
1.949453124476844e-03	6.336957e-01
1.949455124476844e-03	6.337395e-01
1.949459124476844e-03	6.338270e-01
1.949463701785304e-03	6.339271e-01
1.949472856402225e-03	6.341273e-01
1.949489240173320e-03	6.344856e-01
1.949522007715509e-03	6.352021e-01
1.949587542799887e-03	6.366346e-01
1.949670929831243e-03	6.384571e-01
1.949671929831243e-03	6.384789e-01
1.949673929831243e-03	6.385226e-01
1.949677929831242e-03	6.386100e-01
1.949683138746859e-03	6.387238e-01
1.949693556578091e-03	6.389514e-01
1.949714043286789e-03	6.393989e-01
1.949755016704183e-03	6.402938e-01
1.949756016704183e-03	6.403157e-01
1.949758016704183e-03	6.403594e-01
1.949762016704183e-03	6.404467e-01
1.949767710249095e-03	6.405711e-01
1.949779097338919e-03	6.408197e-01
1.949779225820352e-03	6.408225e-01
1.949779482783218e-03	6.408281e-01
1.949779996708950e-03	6.408394e-01
1.949780845734272e-03	6.408579e-01
1.949782543784916e-03	6.408950e-01
1.949785850906892e-03	6.409672e-01
1.949791961087662e-03	6.411006e-01
1.949794961087662e-03	6.411662e-01
1.949798000000000e-03	6.412325e-01
1.949799000000000e-03	6.412543e-01
1.949800000000000e-03	6.412762e-01
1.949801000000000e-03	6.412980e-01
1.949802000000000e-03	6.413198e-01
1.949802100000000e-03	6.413220e-01
1.949802300000000e-03	6.413264e-01
1.949802600000000e-03	6.413329e-01
1.949803000000000e-03	6.413417e-01
1.949803040000000e-03	6.413425e-01
1.949803120000000e-03	6.413443e-01
1.949803280000000e-03	6.413478e-01
1.949803600000000e-03	6.413547e-01
1.949804087671788e-03	6.413654e-01
1.949804790775208e-03	6.413808e-01
1.949805710563720e-03	6.414009e-01
1.949806020121736e-03	6.414076e-01
1.949806206158759e-03	6.414117e-01
1.949806416798208e-03	6.414163e-01
1.949806575374210e-03	6.414197e-01
1.949806732508297e-03	6.414232e-01
1.949806942562832e-03	6.414278e-01
1.949807163156666e-03	6.414326e-01
1.949807513612061e-03	6.414402e-01
1.949807845566552e-03	6.414475e-01
1.949808438210852e-03	6.414604e-01
1.949809085836890e-03	6.414745e-01
1.949810304348703e-03	6.415011e-01
1.949811351472945e-03	6.415240e-01
1.949812235787583e-03	6.415433e-01
1.949813315748553e-03	6.415669e-01
1.949814307772314e-03	6.415886e-01
1.949815292294374e-03	6.416101e-01
1.949817056740111e-03	6.416486e-01
1.949820088147298e-03	6.417148e-01
1.949824051657912e-03	6.418014e-01
1.949828287356387e-03	6.418938e-01
1.949833853305951e-03	6.420153e-01
1.949839465433660e-03	6.421377e-01
1.949846823688979e-03	6.422982e-01
1.949854541895067e-03	6.424663e-01
1.949864339788313e-03	6.426795e-01
1.949873398618932e-03	6.428763e-01
1.949885400773311e-03	6.431364e-01
1.949896203446450e-03	6.433696e-01
1.949905025676653e-03	6.435589e-01
1.949916394855684e-03	6.438005e-01
1.949924484631013e-03	6.439696e-01
1.949931328891885e-03	6.441083e-01
1.949938921471499e-03	6.442566e-01
1.949941431425641e-03	6.443037e-01
1.949944318301049e-03	6.443560e-01
1.949946275636839e-03	6.443908e-01
1.949948196543469e-03	6.444241e-01
1.949952038356730e-03	6.444885e-01
1.949957776570327e-03	6.445808e-01
1.949963253228451e-03	6.446636e-01
1.949971546535052e-03	6.447799e-01
1.949979711396688e-03	6.448827e-01
1.949993024785531e-03	6.450281e-01
1.950005034269689e-03	6.451333e-01
1.950024355296987e-03	6.452484e-01
1.950045035844808e-03	6.453037e-01
1.950060277089430e-03	6.452769e-01
1.950076409585701e-03	6.451614e-01
1.950090576049675e-03	6.449876e-01
1.950096075731006e-03	6.448962e-01
1.950099314970003e-03	6.448333e-01
1.950100531456029e-03	6.448082e-01
1.950101471820627e-03	6.447883e-01
1.950102451693724e-03	6.447673e-01
1.950104048905277e-03	6.447329e-01
1.950106183026490e-03	6.446865e-01
1.950108442088689e-03	6.446370e-01
1.950111209000540e-03	6.445762e-01
1.950114390270970e-03	6.445059e-01
1.950119494472457e-03	6.443927e-01
1.950125327246709e-03	6.442630e-01
1.950131480536154e-03	6.441258e-01
1.950143787115043e-03	6.438509e-01
1.950155108590236e-03	6.435975e-01
1.950168580556209e-03	6.432956e-01
1.950181195186351e-03	6.430126e-01
1.950197079112389e-03	6.426560e-01
1.950212550337625e-03	6.423085e-01
1.950230798281413e-03	6.418985e-01
1.950249788675168e-03	6.414716e-01
1.950275111799602e-03	6.409025e-01
1.950300704442081e-03	6.403272e-01
1.950324177602782e-03	6.397995e-01
1.950357962335487e-03	6.390402e-01
1.950408682630133e-03	6.379003e-01
1.950468581487789e-03	6.365545e-01
1.950576515340530e-03	6.341302e-01
1.950693293333049e-03	6.315085e-01
1.950883336402022e-03	6.272447e-01
1.951098915758671e-03	6.224126e-01
1.951530074471970e-03	6.127640e-01
1.952241495050229e-03	5.968901e-01
1.953664336206748e-03	5.652973e-01
1.955617461206747e-03	5.222230e-01
1.957570586206747e-03	4.794367e-01
1.958047875000000e-03	4.690477e-01
1.959002452586506e-03	4.483558e-01
1.959003452586506e-03	4.483342e-01
